station,start_time,end_time,zr_hours,label,duration
IMT,1979-10-23 11:00,1979-10-23 11:00,1.25,0,0.0
PTK,1979-11-09 17:00,1979-11-09 18:00,2.0,0,1.0
MWN,1979-11-10 05:00,1979-11-10 06:00,3.0,0,1.0
ART,1979-11-17 05:00,1979-11-17 05:00,1.0,0,0.0
HUL,1979-11-20 16:00,1979-11-21 02:00,3.1,0,10.0
CAR,1979-11-20 21:06,1979-11-21 03:00,6.07,1,5.9
ACB,1979-11-22 23:00,1979-11-22 23:00,1.0,0,0.0
HON,1979-11-25 15:00,1979-11-25 15:00,0.45,0,0.0
BTL,1979-11-27 22:00,1979-11-27 22:00,2.0,0,0.0
ANJ,1979-12-05 09:00,1979-12-05 09:00,1.0,0,0.0
RSL,1979-12-11 12:00,1979-12-11 12:00,1.0,0,0.0
NHZ,1979-12-11 13:00,1979-12-11 13:00,1.0,0,0.0
LNK,1979-12-11 14:00,1979-12-11 14:00,0.17,0,0.0
DSM,1979-12-11 15:00,1979-12-11 20:00,2.48,0,5.0
LWD,1979-12-11 17:00,1979-12-11 17:00,1.0,0,0.0
HUL,1979-12-11 17:00,1979-12-11 20:00,2.0,0,3.0
TOP,1979-12-11 20:00,1979-12-11 20:00,1.0,0,0.0
MLI,1979-12-11 21:20,1979-12-12 00:00,3.12,0,2.67
BRL,1979-12-11 22:00,1979-12-12 00:00,2.33,0,2.0
UIN,1979-12-12 00:00,1979-12-12 01:00,1.33,0,1.0
PIA,1979-12-12 04:00,1979-12-12 04:00,0.53,0,0.0
SPI,1979-12-12 05:00,1979-12-12 06:00,0.85,0,1.0
TIK,1979-12-12 06:00,1979-12-12 11:00,3.0,0,5.0
OLD,1979-12-12 08:00,1979-12-12 08:00,1.0,0,0.0
BGR,1979-12-12 08:00,1979-12-12 08:00,1.0,0,0.0
LTS,1979-12-12 09:00,1979-12-12 20:00,7.0,1,11.0
MAF,1979-12-12 10:00,1979-12-12 16:00,5.4,0,6.0
FSI,1979-12-12 10:00,1979-12-12 18:00,5.0,0,8.0
OKC,1979-12-12 10:00,1979-12-12 15:00,3.0,0,5.0
HBR,1979-12-12 10:00,1979-12-12 17:00,4.0,0,7.0
MLC,1979-12-12 10:00,1979-12-13 00:00,13.0,1,14.0
SPS,1979-12-12 11:00,1979-12-12 22:00,11.0,1,11.0
CAR,1979-12-12 12:00,1979-12-13 00:00,3.3,0,12.0
ABI,1979-12-12 12:00,1979-12-12 23:00,5.88,0,11.0
UNO,1979-12-12 12:00,1979-12-13 00:00,18.0,1,12.0
DYS,1979-12-12 12:00,1979-12-12 19:00,6.02,1,7.0
TUL,1979-12-12 12:33,1979-12-12 13:00,1.45,0,0.45
LBB,1979-12-12 13:00,1979-12-12 18:00,5.0,0,5.0
HRO,1979-12-12 13:00,1979-12-13 02:00,14.0,1,13.0
ADM,1979-12-12 13:00,1979-12-13 00:00,11.0,1,11.0
SJT,1979-12-12 13:00,1979-12-12 16:00,3.57,0,3.0
CDS,1979-12-12 13:00,1979-12-12 16:00,4.0,0,3.0
FYV,1979-12-12 14:00,1979-12-12 22:00,6.0,1,8.0
MWL,1979-12-12 15:00,1979-12-12 15:00,1.0,0,0.0
CEY,1979-12-12 21:00,1979-12-13 07:00,11.0,1,10.0
PAH,1979-12-12 21:00,1979-12-13 07:00,11.0,1,10.0
BYH,1979-12-13 03:00,1979-12-13 13:00,11.0,1,10.0
CAK,1979-12-13 06:08,1979-12-13 14:00,8.87,1,7.87
MFD,1979-12-13 07:00,1979-12-13 09:00,3.0,0,2.0
DUJ,1979-12-13 09:00,1979-12-13 10:00,2.0,0,1.0
NQA,1979-12-13 09:15,1979-12-13 09:15,0.5,0,0.0
YNG,1979-12-13 10:00,1979-12-13 14:00,5.0,0,4.0
FKL,1979-12-13 11:00,1979-12-13 13:00,3.0,0,2.0
BFD,1979-12-13 12:00,1979-12-13 18:00,3.87,0,6.0
POU,1979-12-13 15:00,1979-12-13 22:00,3.35,0,7.0
CDS,1979-12-13 19:00,1979-12-13 20:00,2.5,0,1.0
BDL,1979-12-13 22:00,1979-12-13 23:22,2.0,0,1.37
MAF,1979-12-14 00:00,1979-12-14 00:00,1.0,0,0.0
SJT,1979-12-14 05:00,1979-12-14 07:00,3.0,0,2.0
MKG,1979-12-16 12:00,1979-12-16 13:00,2.0,0,1.0
APN,1979-12-16 13:00,1979-12-16 13:00,1.0,0,0.0
LAN,1979-12-16 15:00,1979-12-16 16:00,1.4,0,1.0
MTC,1979-12-16 18:00,1979-12-16 18:00,1.0,0,0.0
BLF,1979-12-17 04:00,1979-12-17 04:00,1.0,0,0.0
MSS,1979-12-22 22:00,1979-12-23 00:00,3.0,0,2.0
RST,1979-12-23 04:00,1979-12-23 08:00,3.87,0,4.0
EAU,1979-12-23 06:00,1979-12-23 12:00,5.22,0,6.0
STC,1979-12-23 11:00,1979-12-23 11:00,1.0,0,0.0
RHI,1979-12-23 12:00,1979-12-23 13:00,2.0,0,1.0
MSP,1979-12-23 12:00,1979-12-23 13:00,2.0,0,1.0
SZL,1979-12-24 08:00,1979-12-24 08:00,1.0,0,0.0
IKW,1979-12-25 06:00,1979-12-25 11:00,2.0,0,5.0
MBS,1979-12-25 06:00,1979-12-25 11:00,2.0,0,5.0
MWN,1979-12-25 11:00,1979-12-25 12:00,3.0,0,1.0
BIS,1979-12-25 20:00,1979-12-25 23:00,3.27,0,3.0
MFD,1979-12-25 23:00,1979-12-26 02:00,4.0,0,3.0
FLV,1979-12-29 05:00,1979-12-29 06:00,2.0,0,1.0
MCI,1979-12-29 05:00,1979-12-29 06:00,2.0,0,1.0
EKN,1980-01-03 10:00,1980-01-03 10:00,1.0,0,0.0
SPA,1980-01-04 13:00,1980-01-04 13:00,1.0,0,0.0
GSO,1980-01-05 00:00,1980-01-05 03:00,4.0,0,3.0
INT,1980-01-05 01:00,1980-01-05 05:00,4.0,0,4.0
NHK,1980-01-05 04:00,1980-01-05 10:00,7.0,1,6.0
ADW,1980-01-05 06:00,1980-01-05 06:00,1.0,0,0.0
RDU,1980-01-05 10:00,1980-01-05 10:00,0.35,0,0.0
LWD,1980-01-06 15:00,1980-01-06 16:00,2.0,0,1.0
RFD,1980-01-06 18:00,1980-01-06 23:00,2.0,0,5.0
JVL,1980-01-06 19:00,1980-01-06 21:00,3.0,0,2.0
MSN,1980-01-06 21:00,1980-01-06 22:00,2.0,0,1.0
SBN,1980-01-06 23:00,1980-01-07 00:00,1.3,0,1.0
FWA,1980-01-07 01:00,1980-01-07 01:00,1.0,0,0.0
TOL,1980-01-07 03:00,1980-01-07 05:00,2.07,0,2.0
DAY,1980-01-07 03:05,1980-01-07 03:05,0.92,0,0.0
MFD,1980-01-07 04:00,1980-01-07 05:00,2.0,0,1.0
GUS,1980-01-07 04:00,1980-01-07 04:00,1.0,0,0.0
MKE,1980-01-07 04:00,1980-01-07 04:00,1.0,0,0.0
DTW,1980-01-07 05:00,1980-01-07 06:00,1.32,0,1.0
CLE,1980-01-07 05:17,1980-01-07 08:00,2.05,0,2.72
CAK,1980-01-07 06:00,1980-01-07 06:00,1.0,0,0.0
MKG,1980-01-07 06:00,1980-01-07 06:00,0.35,0,0.0
BTL,1980-01-07 07:00,1980-01-07 07:00,2.0,0,0.0
YNG,1980-01-07 08:00,1980-01-07 08:00,1.0,0,0.0
PIT,1980-01-07 08:00,1980-01-07 08:00,1.0,0,0.0
AOO,1980-01-07 11:02,1980-01-07 16:00,0.88,0,4.97
BFD,1980-01-07 13:00,1980-01-07 14:00,2.0,0,1.0
LWB,1980-01-07 13:00,1980-01-07 13:00,1.0,0,0.0
TRI,1980-01-07 13:00,1980-01-07 14:00,1.6,0,1.0
LNS,1980-01-07 15:00,1980-01-07 15:00,1.0,0,0.0
IPT,1980-01-07 16:00,1980-01-07 16:00,0.33,0,0.0
APG,1980-01-07 16:00,1980-01-07 16:00,1.0,0,0.0
TTN,1980-01-07 16:22,1980-01-07 17:00,0.88,0,0.63
BIS,1980-01-10 17:00,1980-01-10 19:00,1.57,0,2.0
MBG,1980-01-10 18:00,1980-01-10 18:00,3.0,0,0.0
TVC,1980-01-10 21:00,1980-01-10 21:00,1.0,0,0.0
MBS,1980-01-10 22:00,1980-01-10 22:00,1.0,0,0.0
HTL,1980-01-10 22:00,1980-01-10 22:00,0.48,0,0.0
IKW,1980-01-10 22:00,1980-01-10 22:00,1.0,0,0.0
LAN,1980-01-10 22:00,1980-01-10 22:00,0.32,0,0.0
OSC,1980-01-10 23:00,1980-01-10 23:00,1.0,0,0.0
APN,1980-01-10 23:00,1980-01-10 23:00,1.0,0,0.0
FAR,1980-01-11 02:00,1980-01-11 03:00,2.0,0,1.0
BFD,1980-01-11 05:00,1980-01-11 05:00,1.0,0,0.0
AOO,1980-01-11 06:00,1980-01-11 06:00,1.0,0,0.0
UCA,1980-01-11 10:00,1980-01-11 10:00,1.0,0,0.0
RME,1980-01-11 10:00,1980-01-11 10:00,1.0,0,0.0
AUG,1980-01-11 16:32,1980-01-11 17:00,1.02,0,0.47
CAR,1980-01-11 19:06,1980-01-11 19:06,0.9,0,0.0
ISN,1980-01-13 04:00,1980-01-13 04:00,0.57,0,0.0
BIS,1980-01-13 05:00,1980-01-13 05:00,0.02,0,0.0
MIB,1980-01-13 07:00,1980-01-13 07:00,1.0,0,0.0
JMS,1980-01-13 07:00,1980-01-13 08:00,2.0,0,1.0
GFK,1980-01-13 10:00,1980-01-13 11:00,2.0,0,1.0
FAR,1980-01-13 10:00,1980-01-13 10:00,1.0,0,0.0
RDR,1980-01-13 10:00,1980-01-13 11:00,2.0,0,1.0
TVF,1980-01-13 11:00,1980-01-13 13:00,3.0,0,2.0
MSP,1980-01-13 13:00,1980-01-13 13:00,1.0,0,0.0
DSM,1980-01-13 13:00,1980-01-13 13:00,0.25,0,0.0
ALO,1980-01-13 14:00,1980-01-13 14:00,1.0,0,0.0
INL,1980-01-13 14:00,1980-01-13 15:00,1.37,0,1.0
DBQ,1980-01-13 16:00,1980-01-13 17:00,2.0,0,1.0
LNR,1980-01-13 17:00,1980-01-13 17:00,1.0,0,0.0
MLI,1980-01-13 17:08,1980-01-13 18:00,1.87,0,0.87
GSO,1980-01-13 18:00,1980-01-14 09:00,11.47,1,15.0
BRL,1980-01-13 18:00,1980-01-13 18:00,1.0,0,0.0
INT,1980-01-13 18:00,1980-01-14 05:00,11.0,1,11.0
UIN,1980-01-13 18:00,1980-01-13 18:00,0.58,0,0.0
AVL,1980-01-13 18:00,1980-01-13 21:00,1.28,0,3.0
CLT,1980-01-13 19:00,1980-01-13 19:00,1.0,0,0.0
ROA,1980-01-13 19:00,1980-01-14 06:00,12.0,1,11.0
BLF,1980-01-13 19:00,1980-01-14 11:00,14.8,1,16.0
HKY,1980-01-13 19:00,1980-01-13 20:00,1.17,0,1.0
PIA,1980-01-13 19:00,1980-01-13 21:00,2.0,0,2.0
MSN,1980-01-13 19:00,1980-01-13 19:00,1.0,0,0.0
RFD,1980-01-13 19:00,1980-01-13 20:00,1.02,0,1.0
LWB,1980-01-13 21:00,1980-01-14 12:00,15.0,1,15.0
GSP,1980-01-13 21:00,1980-01-13 22:00,1.5,0,1.0
BKW,1980-01-13 21:00,1980-01-14 06:00,10.0,1,9.0
MKE,1980-01-13 22:00,1980-01-13 22:00,1.0,0,0.0
MKG,1980-01-13 23:00,1980-01-14 00:00,0.7,0,1.0
LYH,1980-01-14 00:00,1980-01-14 04:00,3.58,0,4.0
DUJ,1980-01-14 04:00,1980-01-14 09:00,3.0,0,5.0
AOO,1980-01-14 04:30,1980-01-14 15:00,9.5,1,10.5
MRB,1980-01-14 07:00,1980-01-14 12:00,4.0,0,5.0
BFD,1980-01-14 07:00,1980-01-14 09:00,3.0,0,2.0
IAD,1980-01-14 09:00,1980-01-14 09:00,0.58,0,0.0
RME,1980-01-14 09:00,1980-01-14 11:00,3.0,0,2.0
UCA,1980-01-14 09:00,1980-01-14 11:00,2.5,0,2.0
IPT,1980-01-14 11:00,1980-01-14 13:00,3.0,0,2.0
JST,1980-01-14 11:31,1980-01-14 11:31,0.48,0,0.0
BGM,1980-01-14 12:00,1980-01-14 12:00,0.22,0,0.0
PBG,1980-01-14 12:00,1980-01-14 13:00,2.0,0,1.0
MDT,1980-01-14 13:00,1980-01-14 13:00,1.0,0,0.0
GFL,1980-01-14 15:00,1980-01-14 18:00,3.52,0,3.0
ISN,1980-01-14 16:00,1980-01-14 16:00,1.0,0,0.0
MIB,1980-01-14 19:00,1980-01-14 20:00,2.0,0,1.0
MOT,1980-01-14 20:00,1980-01-14 20:00,1.0,0,0.0
AXN,1980-01-14 20:00,1980-01-15 08:00,10.0,1,12.0
FAR,1980-01-14 22:00,1980-01-15 01:00,3.0,0,3.0
STC,1980-01-14 22:00,1980-01-14 23:00,2.0,0,1.0
BJI,1980-01-14 23:00,1980-01-14 23:00,1.0,0,0.0
CMX,1980-01-15 11:00,1980-01-15 17:00,3.0,0,6.0
DLH,1980-01-15 11:00,1980-01-15 11:00,1.0,0,0.0
EAU,1980-01-15 12:00,1980-01-15 14:00,3.0,0,2.0
LSE,1980-01-15 14:00,1980-01-15 15:00,2.0,0,1.0
IWD,1980-01-15 14:00,1980-01-15 14:00,1.0,0,0.0
ACB,1980-01-15 20:00,1980-01-16 18:00,6.8,1,22.0
SAW,1980-01-16 04:00,1980-01-16 05:00,2.0,0,1.0
TVC,1980-01-16 04:00,1980-01-16 04:00,0.4,0,0.0
