station,start_time,zr_hours,label,duration,lon,lat
JXN,1991-12-02 23:00,9.3,1,9.0,-84.4594,42.2598
BFD,1991-12-02 23:35,6.42,1,5.42,-78.6401,41.8031
DUJ,1991-12-03 00:00,7.0,1,6.0,-78.9,41.18
CEF,1991-12-03 05:00,8.07,1,22.0,-72.5348,42.193999999999996
BDL,1991-12-03 05:23,17.03,1,23.62,-72.6825,41.9381
MHT,1991-12-03 08:37,7.77,1,18.38,-71.4358,42.9328
ORH,1991-12-03 09:00,14.0,1,17.0,-71.8757,42.2673
BGR,1991-12-03 17:00,11.12,1,17.0,-68.8281,44.8074
OLD,1991-12-03 17:00,11.12,1,17.0,-68.6743,44.9525
MPV,1991-12-03 17:00,6.0,1,10.0,-72.5623,44.2035
PWM,1991-12-03 18:22,12.68,1,14.63,-70.3044,43.6424
CON,1991-12-03 18:32,7.05,1,12.02,-71.5011,43.1953
