station,start_time,zr_hours,label,duration,lon,lat
CNK,2004-01-25 05:05,9.65,1,15.55,-97.65,39.55
UNO,2004-01-25 05:34,10.02,1,11.47,-91.9027,36.8784
IXD,2004-01-25 06:09,9.03,1,10.87,-94.8903,38.8309
TOP,2004-01-25 06:17,12.07,1,25.83,-95.62,39.07
HOP,2004-01-25 06:22,8.92,1,8.58,-87.4962,36.6686
LWC,2004-01-25 06:33,8.4,1,10.35,-95.2115,39.0077
EMP,2004-01-25 07:39,8.6,1,24.07,-96.1897,38.3306
RSL,2004-01-25 07:53,9.22,1,16.0,-98.8118,38.8721
MKC,2004-01-25 08:02,7.17,1,8.87,-94.59299999999999,39.123000000000005
SZL,2004-01-25 08:03,7.9,1,7.87,-93.54799999999999,38.7303
MCI,2004-01-25 08:33,8.57,1,9.33,-94.7139,39.2976
FLV,2004-01-25 08:33,8.57,1,9.33,-94.9147,39.3683
DMO,2004-01-25 08:34,7.92,1,8.32,-93.1759,38.7074
MHK,2004-01-25 08:54,6.43,1,20.65,-96.6778,39.1353
OJC,2004-01-25 09:10,6.6,1,7.72,-94.7392,38.85
MDH,2004-01-25 09:12,8.7,1,9.95,-89.25,37.78
FOE,2004-01-25 09:24,13.13,1,14.48,-95.6636,38.9509
LXT,2004-01-25 09:53,9.0,1,27.0,-94.3714,38.9597
COU,2004-01-25 10:37,6.63,1,6.48,-92.2183,38.8169
CGI,2004-01-25 10:53,6.17,1,7.0,-89.5708,37.2253
EVV,2004-01-25 12:20,9.42,1,10.57,-87.5205,38.0441
LOU,2004-01-25 13:33,11.87,1,21.0,-85.6637,38.228
SDF,2004-01-25 13:56,9.83,1,44.12,-85.736,38.1744
LEX,2004-01-25 14:14,12.9,1,12.67,-84.6058,38.0408
FLO,2004-01-25 14:26,22.48,1,38.72,-79.7239,34.1854
FFT,2004-01-25 14:32,13.23,1,17.17,-84.9033,38.1847
LWV,2004-01-25 14:53,8.03,1,24.77,-87.6055,38.7643
UZA,2004-01-25 15:10,7.15,1,33.45,-81.0572,34.9878
GSP,2004-01-25 15:25,6.98,1,36.47,-82.2239,34.8847
CUB,2004-01-25 15:38,14.33,1,36.25,-80.9938,33.972
GMU,2004-01-25 15:53,9.67,1,36.0,-82.3461,34.8461
EQY,2004-01-25 15:53,7.0,1,36.0,-80.6206,35.0169
MMT,2004-01-25 15:56,52.97,1,21.02,-80.8,33.92
CAE,2004-01-25 16:10,13.9,1,32.87,-81.1181,33.9419
GRD,2004-01-25 16:10,16.33,1,25.27,-82.16,34.25
SSC,2004-01-25 16:13,12.72,1,34.7,-80.47,33.97
FAY,2004-01-25 16:53,9.0,1,29.0,-78.8803,34.9912
NCA,2004-01-25 16:56,11.0,1,38.0,-77.4397,34.7084
AND,2004-01-25 17:04,12.58,1,34.87,-82.7094,34.4946
OGB,2004-01-25 17:22,8.62,1,22.95,-80.8595,33.4568
LQK,2004-01-25 17:43,8.88,1,33.55,-82.7029,34.81
CEU,2004-01-25 17:43,8.88,1,33.55,-82.8868,34.6719
LBT,2004-01-25 17:54,17.0,1,38.0,-79.06,34.61
HTS,2004-01-25 18:18,8.95,1,9.42,-82.555,38.365
EWN,2004-01-25 18:54,11.0,1,29.0,-77.0472,35.0675
CRW,2004-01-25 18:54,7.87,1,10.0,-81.59,38.3794
NKT,2004-01-25 18:55,7.0,1,5.0,-76.88,34.9
POB,2004-01-25 18:55,16.0,1,27.0,-79.0145,35.1709
FBG,2004-01-25 19:55,11.58,1,33.0,-78.9367,35.1318
RWI,2004-01-25 20:53,10.0,1,31.0,-77.8919,35.8562
AHN,2004-01-25 21:19,9.05,1,30.07,-83.3264,33.9486
GSO,2004-01-25 21:54,10.0,1,14.0,-79.9436,36.0975
DAN,2004-01-25 22:02,7.82,1,33.23,-79.3361,36.5729
GSB,2004-01-25 22:55,10.0,1,12.0,-77.9606,35.3394
GEZ,2004-01-26 00:39,6.98,1,31.55,-85.8048,39.5831
DNL,2004-01-26 01:53,19.97,1,27.3,-82.0382,33.4669
CKB,2004-01-26 02:28,6.47,1,6.42,-80.2281,39.2966
AGS,2004-01-26 02:32,10.97,1,24.35,-81.9645,33.3699
BAK,2004-01-26 02:50,8.67,1,0.0,-85.8963,39.2619
ZZV,2004-01-26 03:18,7.23,1,12.27,-81.8921,39.9444
MIE,2004-01-26 03:38,8.33,1,33.35,-85.3958,40.2425
HLG,2004-01-26 04:24,12.18,1,20.48,-80.6463,40.175
BUY,2004-01-26 04:54,10.0,1,20.0,-79.4749,36.0485
OFP,2004-01-26 04:54,10.33,1,40.0,-77.4366,37.7089
