station,start_time,zr_hours,label,duration,lon,lat
LRF,1980-01-30 04:00,11.0,1,13.0,-92.1465,34.9168
MKL,1980-01-30 07:00,6.47,1,12.0,-88.9167,35.5931
NQA,1980-01-30 07:00,7.05,1,17.0,-89.8703,35.3567
HSV,1980-01-30 10:00,7.7,1,10.0,-86.7861,34.6439
CHA,1980-01-30 11:25,10.13,1,10.58,-85.2038,35.0353
HOP,1980-01-30 12:00,6.0,1,12.0,-87.4962,36.6686
TYS,1980-01-30 14:00,6.0,1,14.0,-83.9858,35.8181
MSL,1980-01-30 16:00,8.0,1,9.0,-87.5996,34.7438
GSP,1980-01-30 17:00,15.0,1,16.0,-82.2239,34.8847
AVL,1980-01-30 18:00,11.0,1,14.0,-82.5375,35.4319
CLT,1980-01-30 18:00,6.43,1,16.0,-80.9543,35.2226
FBG,1980-01-30 20:00,7.0,1,16.0,-78.9367,35.1318
FAY,1980-01-30 20:00,9.0,1,17.0,-78.8803,34.9912
GSB,1980-01-31 03:00,7.0,1,8.0,-77.9606,35.3394
ILM,1980-01-31 05:00,6.5,1,8.0,-77.9,34.27
FLO,1980-01-31 05:15,7.17,1,8.75,-79.7239,34.1854
NCA,1980-01-31 06:00,8.0,1,8.0,-77.4397,34.7084
MAF,1980-01-31 14:00,6.93,1,9.0,-102.2075,31.9466
SJT,1980-01-31 15:00,6.0,1,8.0,-100.495,31.3517
