station,start_time,zr_hours,label,duration,lon,lat
BAF,2014-01-11 05:29,2.45,0,11.75,-72.7161,42.1578
PSF,2014-01-11 06:06,2.4,0,2.03,-73.2892,42.4272
AFN,2014-01-11 06:41,1.53,0,1.18,-72.003,42.8051
GFL,2014-01-11 07:49,2.07,0,1.07,-73.6103,43.3412
CON,2014-01-11 07:51,4.17,0,7.0,-71.5011,43.1953
VSF,2014-01-11 08:01,4.42,0,6.08,-72.5173,43.3436
PSM,2014-01-11 08:08,1.58,0,0.83,-70.8233,43.0779
MHT,2014-01-11 08:14,4.3,0,3.93,-71.4358,42.9328
DAW,2014-01-11 08:48,1.43,0,1.05,-70.92,43.28
MWN,2014-01-11 08:49,2.87,0,5.05,-71.3035,44.2708
ASH,2014-01-11 08:51,3.43,0,3.25,-71.5148,42.7818
MSS,2014-01-11 08:53,1.72,0,1.3,-74.8456,44.9358
CYWA,2014-01-11 09:35,3.4,0,2.42,-77.3112,45.9476
IZG,2014-01-11 09:37,5.93,0,5.92,-70.9479,43.9911
SLK,2014-01-11 09:38,0.57,0,0.22,-74.2062,44.3853
LEB,2014-01-11 09:45,3.17,0,3.25,-72.3042,43.6261
IWI,2014-01-11 09:53,1.97,0,3.22,-69.7126,43.9614
MPV,2014-01-11 09:59,2.17,0,2.27,-72.5623,44.2035
CYOW,2014-01-11 10:00,6.65,1,6.0,-75.6692,45.3225
PWM,2014-01-11 10:03,2.8,0,1.8,-70.3044,43.6424
CYUL,2014-01-11 10:06,3.18,0,5.9,-73.7414,45.4683
CYMX,2014-01-11 10:24,7.42,1,6.6,-74.0387,45.6795
CYHU,2014-01-11 10:27,0.83,0,1.7,-73.4167,45.5167
AUG,2014-01-11 10:28,6.88,1,7.58,-69.8,44.32
HIE,2014-01-11 10:43,2.45,0,3.75,-71.5522,44.3659
MVL,2014-01-11 10:54,0.87,0,0.58,-72.61399999999999,44.5346
CYSC,2014-01-11 11:11,0.6,0,1.22,-71.6914,45.4386
BML,2014-01-11 11:20,3.63,0,3.53,-71.1786,44.5761
BGR,2014-01-11 11:44,0.43,0,0.15,-68.8281,44.8074
CYRQ,2014-01-11 12:14,2.53,0,3.82,-72.6794,46.3528
