station,start_time,zr_hours,label,duration,lon,lat
BED,2013-12-23 09:56,7.85,1,9.22,-71.289,42.47
LWM,2013-12-23 10:22,4.07,0,6.85,-71.1234,42.7172
BVY,2013-12-23 10:27,5.5,0,8.05,-70.9161,42.5841
AFN,2013-12-23 11:04,4.22,0,4.58,-72.003,42.8051
ASH,2013-12-23 11:19,4.05,0,4.78,-71.5148,42.7818
MHT,2013-12-23 11:20,4.3,0,4.05,-71.4358,42.9328
ORH,2013-12-23 11:28,3.45,0,7.02,-71.8757,42.2673
FIT,2013-12-23 11:39,0.8,0,1.22,-71.7558,42.5519
PSM,2013-12-23 11:43,4.08,0,4.75,-70.8233,43.0779
CON,2013-12-23 12:04,2.37,0,2.23,-71.5011,43.1953
