station,start_time,zr_hours,label,duration,lon,lat
ILG,2014-03-03 05:44,0.48,0,0.12,-75.6008,39.6728
BWI,2014-03-03 06:54,1.37,0,1.0,-76.6683,39.1754
DOV,2014-03-03 07:12,1.63,0,4.62,-75.46600000000001,39.1295
IAD,2014-03-03 07:22,1.1,0,0.5,-77.4473,38.9348
MIV,2014-03-03 07:35,1.98,0,1.78,-75.0783,39.3661
ACY,2014-03-03 07:44,0.85,0,0.17,-74.5772,39.4576
ADW,2014-03-03 07:48,0.72,0,0.88,-76.867,38.8108
NAK,2014-03-03 08:39,0.63,0,0.47,-76.4891,38.9913
NYG,2014-03-03 09:12,0.97,0,1.73,-77.3053,38.5017
GED,2014-03-03 09:22,1.35,0,1.32,-75.3589,38.6892
CHO,2014-03-03 09:49,0.9,0,0.3,-78.4529,38.1386
NHK,2014-03-03 10:16,1.12,0,0.6,-76.4118,38.286
ESN,2014-03-03 10:45,1.0,0,0.0,-76.069,38.8042
OFP,2014-03-03 11:50,0.62,0,0.48,-77.4366,37.7089
