station,start_time,zr_hours,label,duration,lon,lat
CSM,2001-02-14 20:25,1.68,0,1.47,-99.2005,35.3398
OKC,2001-02-15 01:52,4.67,0,28.72,-97.6006,35.3889
LAW,2001-02-15 03:28,7.32,1,35.42,-98.4166,34.5677
PWA,2001-02-15 04:53,1.47,0,5.53,-97.6471,35.5342
PPF,2001-02-15 05:00,1.37,0,4.87,-95.5042,37.3278
FDR,2001-02-15 05:29,0.4,0,0.23,-98.9839,34.3521
SWO,2001-02-15 06:01,1.02,0,0.95,-97.0857,36.1612
TUL,2001-02-15 07:07,9.1,1,10.77,-95.8881,36.1984
RVS,2001-02-15 07:14,2.9,0,8.65,-95.9846,36.0396
CFV,2001-02-15 07:22,0.83,0,1.82,-95.5719,37.094
BVO,2001-02-15 07:36,0.55,0,0.28,-96.0112,36.7625
FSI,2001-02-15 13:20,0.48,0,0.0,-98.4033,34.6449
SPS,2001-02-15 14:52,1.0,0,0.0,-98.4928,33.9786
MKO,2001-02-15 20:31,2.22,0,19.37,-95.3614,35.6567
