station,start_time,zr_hours,label,duration,lon,lat
CYXR,2017-03-01 01:45,0.37,0,4.7,-79.8489,47.695
CYVO,2017-03-01 08:05,0.45,0,0.52,-77.7867,48.0564
CYSB,2017-03-01 09:10,1.15,0,0.83,-80.8016,46.6261
CYZE,2017-03-01 11:11,1.73,0,3.38,-82.5678,45.8853
GLR,2017-03-01 13:32,0.72,0,0.63,-84.7036,45.0135
APN,2017-03-01 13:54,1.58,0,1.55,-83.5644,45.0717
CYYB,2017-03-01 14:10,1.17,0,0.98,-79.4228,46.3636
CYVV,2017-03-01 19:13,1.5,0,0.78,-81.1072,44.7458
FNT,2017-03-02 00:25,0.58,0,0.5,-83.7494,42.9667
CGF,2017-03-02 02:45,1.0,0,0.0,-81.4864,41.5651
CYCK,2017-03-02 03:27,0.37,0,0.68,-82.0817,42.3062
CYPQ,2017-03-02 03:33,0.17,0,0.12,-78.3633,44.23
MTC,2017-03-02 04:00,0.65,0,0.97,-82.8355,42.6083
