station,start_time,zr_hours,label,duration,lon,lat
FWA,2012-01-25 20:47,8.07,1,16.12,-85.1871,40.978
CAK,2012-01-25 22:44,9.85,1,37.12,-81.4422,40.9161
DAY,2012-01-25 23:54,8.12,1,11.03,-84.2186,39.9061
MFD,2012-01-26 01:15,7.43,1,13.25,-82.52,40.82
YNG,2012-01-26 02:34,11.28,1,11.28,-80.6739,41.2544
UCP,2012-01-26 02:34,6.12,1,9.02,-80.4134,41.0253
MPO,2012-01-26 15:23,9.5,1,11.5,-75.3794,41.1389
ORH,2012-01-27 00:50,6.85,1,7.2,-71.8757,42.2673
MSS,2012-01-27 07:07,6.4,1,6.55,-74.8456,44.9358
AUG,2012-01-27 13:53,6.48,1,12.13,-69.8,44.32
