station,start_time,zr_hours,label,duration,lon,lat
BYH,1990-12-27 06:27,6.55,1,6.55,-89.9439,35.9643
AVL,1990-12-27 15:00,10.87,1,13.0,-82.5375,35.4319
GSO,1990-12-27 16:00,7.55,1,10.0,-79.9436,36.0975
INT,1990-12-27 16:00,11.32,1,12.0,-80.222,36.1337
HKY,1990-12-27 16:00,9.67,1,12.0,-81.3896,35.7412
DAN,1990-12-27 18:00,9.0,1,9.0,-79.3361,36.5729
BKW,1990-12-27 18:05,13.53,1,13.53,-81.1242,37.7873
LYH,1990-12-27 19:21,6.22,1,9.65,-79.2067,37.3208
ROA,1990-12-27 19:24,9.0,1,14.6,-79.9737,37.3172
DCA,1990-12-28 03:14,6.32,1,6.77,-77.0346,38.8472
