station,start_time,zr_hours,label,duration,lon,lat
PSF,2019-02-24 06:05,5.42,0,7.5,-73.2892,42.4272
SLK,2019-02-24 07:17,0.35,0,1.97,-74.2062,44.3853
GFL,2019-02-24 07:45,3.33,0,4.22,-73.6103,43.3412
AQW,2019-02-24 07:55,5.33,0,5.5,-73.1702,42.6962
BDL,2019-02-24 08:09,2.65,0,2.6,-72.6825,41.9381
DDH,2019-02-24 08:20,1.32,0,1.5,-73.2486,42.8935
ORE,2019-02-24 09:35,2.17,0,2.08,-72.2886,42.5701
ORH,2019-02-24 09:40,3.83,0,3.75,-71.8757,42.2673
PBG,2019-02-24 10:05,3.08,0,3.5,-73.4624,44.6382
BAF,2019-02-24 10:09,1.35,0,1.3,-72.7161,42.1578
FIT,2019-02-24 10:10,2.08,0,2.0,-71.7558,42.5519
AFN,2019-02-24 10:20,3.95,0,4.0,-72.003,42.8051
CYUL,2019-02-24 10:42,3.3,0,2.87,-73.7414,45.4683
BTV,2019-02-24 10:48,1.35,0,2.37,-73.15,44.47
VSF,2019-02-24 10:55,3.98,0,4.33,-72.5173,43.3436
CYMX,2019-02-24 11:16,4.48,0,3.73,-74.0387,45.6795
CYND,2019-02-24 12:00,3.98,0,4.58,-75.5636,45.5217
MPV,2019-02-24 12:10,1.12,0,1.33,-72.5623,44.2035
CYHU,2019-02-24 12:11,1.45,0,12.98,-73.4167,45.5167
CON,2019-02-24 12:35,0.33,0,0.27,-71.5011,43.1953
