station,start_time,zr_hours,label,duration,lon,lat
RFD,2019-02-05 22:30,10.45,1,37.75,-89.09299999999999,42.1927
ARR,2019-02-05 22:45,2.97,0,6.33,-88.48,41.77
DPA,2019-02-05 23:20,3.37,0,29.67,-88.2486,41.9078
MDW,2019-02-05 23:30,1.62,0,2.75,-87.7524,41.786
ORD,2019-02-05 23:42,3.62,0,5.97,-87.9319,41.9875
UGN,2019-02-06 00:11,6.6,1,27.98,-87.8679,42.4222
PIA,2019-02-06 00:15,2.52,0,3.5,-89.6839,40.6675
BMI,2019-02-06 00:25,2.52,0,2.5,-88.9159,40.4771
ENW,2019-02-06 00:30,4.18,0,4.42,-87.9381,42.595
MWC,2019-02-06 00:45,0.35,0,0.0,-88.0344,43.1104
RAC,2019-02-06 00:50,3.95,0,27.58,-87.8136,42.7611
MKE,2019-02-06 01:00,5.53,0,25.5,-87.8967,42.9472
PWK,2019-02-06 01:05,2.2,0,3.0,-87.9047,42.1208
SBM,2019-02-06 02:43,5.8,0,41.87,-87.8517,43.7698
