station,start_time,zr_hours,label,duration,lon,lat
BAF,1997-03-14 17:45,9.0,1,8.0,-72.7161,42.1578
BDL,1997-03-14 17:51,10.0,1,11.0,-72.6825,41.9381
CEF,1997-03-14 18:43,16.78,1,9.2,-72.5348,42.193999999999996
OGS,1997-03-14 19:45,67.0,1,0.0,-75.4655,44.6819
BVY,1997-03-14 20:45,16.0,1,3.0,-70.9161,42.5841
CON,1997-03-14 20:51,7.0,1,11.0,-71.5011,43.1953
ASH,1997-03-14 21:45,14.0,1,1.0,-71.5148,42.7818
ORH,1997-03-14 21:54,11.0,1,10.0,-71.8757,42.2673
NHZ,1997-03-15 01:55,6.0,1,8.0,-69.9386,43.8922
PWM,1997-03-15 02:51,8.0,1,7.0,-70.3044,43.6424
AUG,1997-03-15 04:50,6.03,1,5.0,-69.8,44.32
