station,start_time,zr_hours,label,duration,lon,lat
UUU,2008-02-22 20:15,4.05,0,3.83,-71.2815,41.5324
EWB,2008-02-22 20:53,3.0,0,2.0,-70.9583,41.6764
DXR,2008-02-22 20:53,3.42,0,6.32,-73.48,41.37
MMK,2008-02-22 21:19,5.58,0,6.57,-72.83,41.51
PVD,2008-02-22 21:28,6.18,1,6.38,-71.4325,41.7219
WST,2008-02-22 21:47,4.87,0,5.3,-71.7989,41.3497
TAN,2008-02-22 21:52,6.0,1,6.0,-71.0211,41.8756
IJD,2008-02-22 22:01,4.0,0,4.92,-72.1836,41.7419
PYM,2008-02-22 22:52,1.0,0,0.0,-70.7288,41.909
GON,2008-02-22 23:06,2.83,0,2.6,-72.05,41.33
BDR,2008-02-22 23:18,3.28,0,4.57,-73.1289,41.1583
HVN,2008-02-23 00:37,2.7,0,3.27,-72.8868,41.2638
CDW,2008-02-23 01:03,0.6,0,2.02,-74.2831,40.8764
FRG,2008-02-23 01:53,1.0,0,0.0,-73.4134,40.7288
FOK,2008-02-23 01:53,1.0,0,0.0,-72.6318,40.8436
HWV,2008-02-23 01:56,2.0,0,1.0,-72.8689,40.8217
ISP,2008-02-23 01:56,3.0,0,3.0,-73.1017,40.7939
HFD,2008-02-23 03:39,0.48,0,0.23,-72.6494,41.7367
