station,start_time,zr_hours,label,duration,lon,lat
DDC,1984-12-14 20:00,13.25,1,26.0,-99.9654,37.7631
RSL,1984-12-14 22:00,15.57,1,19.0,-98.8118,38.8721
UCA,1984-12-14 23:00,9.0,1,12.0,-75.3839,43.1451
GFL,1984-12-15 02:00,7.33,1,12.0,-73.6103,43.3412
CNK,1984-12-15 03:00,14.28,1,15.0,-97.65,39.55
GCK,1984-12-15 06:00,11.0,1,12.0,-100.7244,37.9275
LNK,1984-12-15 07:00,6.57,1,10.0,-96.7647,40.8478
BTV,1984-12-15 08:00,6.0,1,5.0,-73.15,44.47
SLK,1984-12-15 13:00,7.0,1,6.0,-74.2062,44.3853
OLU,1984-12-15 13:00,6.0,1,2.0,-97.3426,41.448
