station,start_time,zr_hours,label,duration,lon,lat
MFI,2018-02-24 23:39,3.13,0,3.27,-90.1893,44.6369
ISW,2018-02-24 23:45,3.25,0,3.92,-89.8369,44.3592
Y50,2018-02-24 23:56,3.02,0,3.32,-89.3045,44.0416
VOK,2018-02-24 23:59,1.1,0,1.03,-90.2532,43.9392
AUW,2018-02-25 02:33,1.03,0,1.12,-89.6266,44.9262
CWA,2018-02-25 03:30,1.75,0,0.38,-89.6668,44.7776
HTL,2018-02-25 05:15,1.22,0,1.25,-84.6711,44.3598
GOV,2018-02-25 05:50,0.73,0,2.2,-84.73,44.68
GLR,2018-02-25 06:10,2.38,0,2.83,-84.7036,45.0135
PLN,2018-02-25 06:15,1.42,0,1.28,-84.7967,45.5709
CYAM,2018-02-25 08:06,1.78,0,1.17,-84.5094,46.4833
CYZE,2018-02-25 08:31,1.38,0,1.75,-82.5678,45.8853
ANJ,2018-02-25 09:15,1.08,0,1.0,-84.3684,46.4792
CYSB,2018-02-25 10:31,5.67,0,9.48,-80.8016,46.6261
