station,start_time,zr_hours,label,duration,lon,lat
DAA,2012-12-26 12:40,0.3,0,0.02,-77.181,38.715
ADW,2012-12-26 12:52,0.57,0,0.25,-76.867,38.8108
IAD,2012-12-26 13:17,1.32,0,2.58,-77.4473,38.9348
BWI,2012-12-26 13:19,0.93,0,0.8,-76.6683,39.1754
MRB,2012-12-26 13:21,1.98,0,7.8,-77.9847,39.4019
PIT,2012-12-26 13:26,0.6,0,0.42,-80.2329,40.4915
EKN,2012-12-26 13:29,1.97,0,24.87,-79.8528,38.8853
AGC,2012-12-26 14:29,0.55,0,23.25,-79.9217,40.3547
LBE,2012-12-26 14:32,1.22,0,0.22,-79.4048,40.2759
CHO,2012-12-26 14:42,5.13,0,5.02,-78.4529,38.1386
MGW,2012-12-26 15:07,1.3,0,0.77,-79.9163,39.6429
LYH,2012-12-26 15:13,2.23,0,1.68,-79.2067,37.3208
HLG,2012-12-26 16:04,1.4,0,17.82,-80.6463,40.175
CKB,2012-12-26 16:58,4.63,0,20.92,-80.2281,39.2966
