station,start_time,zr_hours,label,duration,lon,lat
OFK,1996-11-14 21:54,11.0,1,10.0,-97.4351,41.9855
SUX,1996-11-14 22:55,9.0,1,8.0,-96.3795,42.3917
FSD,1996-11-14 23:56,23.38,1,50.0,-96.7536,43.5769
IRK,1996-11-15 02:45,9.0,1,0.0,-92.5433,40.0972
ALO,1996-11-15 04:54,7.0,1,11.0,-92.4013,42.5544
FAR,1996-11-15 08:54,6.0,1,6.0,-96.8111,46.9253
RST,1996-11-15 10:54,6.0,1,13.0,-92.4916,43.9041
STC,1996-11-15 16:54,7.0,1,5.0,-94.0513,45.5433
ARV,1996-11-15 18:45,68.0,1,3.0,-89.7309,45.9279
RHI,1996-11-15 18:50,15.67,1,10.08,-89.4675,45.6312
