station,start_time,zr_hours,label,duration,lon,lat
CNK,1998-03-15 17:55,20.0,1,46.0,-97.65,39.55
GCK,1998-03-16 02:54,13.0,1,33.0,-100.7244,37.9275
RSL,1998-03-16 06:53,19.0,1,30.0,-98.8118,38.8721
DDC,1998-03-16 08:56,16.0,1,16.0,-99.9654,37.7631
SLN,1998-03-16 10:53,6.0,1,8.0,-97.6522,38.791
HLC,1998-03-16 17:53,11.0,1,15.0,-99.8297,39.3756
NRN,1998-03-16 17:53,11.0,1,15.0,-99.8947,39.8504
PHG,1998-03-16 17:53,11.0,1,15.0,-99.3171,39.7358
SYF,1998-03-17 02:56,8.0,1,11.0,-101.7959,39.7611
CBK,1998-03-17 02:56,8.0,1,11.0,-101.0466,39.4274
GLD,1998-03-17 02:56,8.0,1,11.0,-101.6933,39.3672
HSI,1998-03-17 03:53,10.0,1,28.0,-98.4279,40.6052
GRI,1998-03-17 05:56,13.0,1,25.0,-98.3096,40.9675
DSM,1998-03-17 07:41,9.37,1,9.37,-93.6531,41.534
MCW,1998-03-17 14:50,11.7,1,23.0,-93.3261,43.1544
HTL,1998-03-18 03:55,13.0,1,32.0,-84.6711,44.3598
