station,start_time,zr_hours,label,duration,lon,lat
HRO,1999-01-01 08:35,21.22,1,25.25,-93.1547,36.2615
JLN,1999-01-01 09:53,12.0,1,14.0,-94.4952,37.1522
BPK,1999-01-01 11:40,6.72,1,17.22,-92.47,36.37
AAO,1999-01-01 11:54,9.0,1,12.0,-97.22,37.75
SGF,1999-01-01 11:54,13.0,1,20.0,-93.3897,37.2397
WLD,1999-01-01 11:54,6.0,1,6.0,-97.0369,37.1681
PPF,1999-01-01 12:52,6.0,1,9.0,-95.5042,37.3278
EMP,1999-01-01 12:53,12.0,1,13.0,-96.1897,38.3306
CNU,1999-01-01 12:54,10.0,1,15.0,-95.4842,37.6703
UNO,1999-01-01 13:53,8.0,1,15.0,-91.9027,36.8784
HUT,1999-01-01 13:53,8.0,1,9.0,-97.8606,38.0655
SLN,1999-01-01 14:53,7.0,1,7.0,-97.6522,38.791
MHK,1999-01-01 14:54,6.0,1,9.0,-96.6778,39.1353
JBR,1999-01-01 15:42,8.02,1,10.95,-90.6464,35.8317
OJC,1999-01-01 18:53,6.0,1,8.0,-94.7392,38.85
PAH,1999-01-01 23:22,7.02,1,20.17,-88.7744,37.0563
CEY,1999-01-01 23:22,7.02,1,20.17,-88.3728,36.6646
EVV,1999-01-02 03:54,6.0,1,18.0,-87.5205,38.0441
AVL,1999-01-02 15:54,7.0,1,11.0,-82.5375,35.4319
GSO,1999-01-02 16:54,7.0,1,14.0,-79.9436,36.0975
GSP,1999-01-02 17:38,9.85,1,10.68,-82.2239,34.8847
AND,1999-01-02 17:40,6.32,1,6.42,-82.7094,34.4946
GMU,1999-01-02 17:45,6.05,1,9.08,-82.3461,34.8461
HKY,1999-01-02 17:53,12.0,1,13.0,-81.3896,35.7412
PIT,1999-01-02 18:40,6.25,1,12.18,-80.2329,40.4915
CAK,1999-01-02 19:29,8.42,1,9.37,-81.4422,40.9161
AHN,1999-01-02 19:35,7.68,1,8.3,-83.3264,33.9486
INT,1999-01-02 20:54,8.0,1,10.0,-80.222,36.1337
ERI,1999-01-02 21:31,7.98,1,29.38,-80.18,42.08
YNG,1999-01-02 21:51,8.0,1,10.0,-80.6739,41.2544
AGC,1999-01-03 01:37,7.22,1,7.22,-79.9217,40.3547
ROC,1999-01-03 01:54,10.0,1,10.0,-77.6767,43.1167
BGM,1999-01-03 01:56,7.0,1,11.0,-75.9797,42.2086
HGR,1999-01-03 02:36,6.38,1,9.02,-77.7297,39.7078
PSB,1999-01-03 02:45,7.03,1,9.03,-78.0873,40.8844
UNV,1999-01-03 02:45,7.03,1,9.03,-77.85,40.85
ABE,1999-01-03 03:51,6.0,1,6.0,-75.4492,40.6508
ELM,1999-01-03 04:53,11.0,1,12.0,-76.8994,42.1571
ART,1999-01-03 06:50,6.97,1,9.0,-76.0262,43.9888
GTB,1999-01-03 06:55,8.63,1,10.73,-75.7195,44.0556
GFL,1999-01-03 11:47,7.0,1,11.0,-73.6103,43.3412
AFN,1999-01-03 12:52,9.7,1,12.0,-72.003,42.8051
LEB,1999-01-03 17:16,14.77,1,17.62,-72.3042,43.6261
