station,start_time,zr_hours,label,duration,lon,lat
MIV,1987-01-22 19:00,2.0,0,0.0,-75.0783,39.3661
RIC,1987-01-22 19:00,1.0,0,0.0,-77.3234,37.5115
FCI,1987-01-22 19:00,1.0,0,0.0,-77.5248,37.4064
NEL,1987-01-22 22:00,11.0,1,6.0,-74.3536,40.0334
OQU,1987-01-22 22:37,0.38,0,0.0,-71.4121,41.5971
WRI,1987-01-22 23:32,1.47,0,0.47,-74.5917,40.0156
DOV,1987-01-23 00:00,1.0,0,0.0,-75.46600000000001,39.1295
BDR,1987-01-23 00:00,1.0,0,0.0,-73.1289,41.1583
LGA,1987-01-23 00:00,3.37,0,3.0,-73.8803,40.7794
ACY,1987-01-23 02:00,1.0,0,0.0,-74.5772,39.4576
DXR,1987-01-23 03:00,9.0,1,0.0,-73.48,41.37
TEB,1987-01-23 03:00,2.92,0,1.0,-74.0562,40.859
EWR,1987-01-23 03:00,0.17,0,0.0,-74.1693,40.6827
NHZ,1987-01-23 04:00,4.0,0,3.0,-69.9386,43.8922
ORH,1987-01-23 05:00,3.0,0,2.0,-71.8757,42.2673
PWM,1987-01-23 05:35,2.4,0,3.07,-70.3044,43.6424
CON,1987-01-23 07:23,0.62,0,0.0,-71.5011,43.1953
OLD,1987-01-23 08:40,0.92,0,0.33,-68.6743,44.9525
BGR,1987-01-23 08:40,0.92,0,0.33,-68.8281,44.8074
AUG,1987-01-23 08:57,0.05,0,0.0,-69.8,44.32
CAR,1987-01-23 14:27,1.13,0,0.55,-68.02,46.87
