station,start_time,zr_hours,label,duration,lon,lat
TKI,2000-01-27 01:37,9.83,1,16.75,-96.59,33.18
BAD,2000-01-27 07:57,10.9,1,13.97,-93.6626,32.5019
GGG,2000-01-27 08:14,6.53,1,24.65,-94.7115,32.384
SHV,2000-01-27 08:30,9.32,1,14.62,-93.8244,32.4472
DTO,2000-01-27 09:06,6.85,1,8.23,-97.2006,33.205
TXK,2000-01-27 09:13,13.03,1,24.67,-93.991,33.4537
RBD,2000-01-27 09:23,7.88,1,11.65,-96.87,32.68
TRL,2000-01-27 10:22,7.17,1,15.52,-96.27,32.71
MLU,2000-01-27 10:32,15.23,1,17.57,-92.0377,32.5109
CRS,2000-01-27 11:11,6.5,1,15.97,-96.4,32.03
FTW,2000-01-27 11:17,6.07,1,14.37,-97.3624,32.8198
DTN,2000-01-27 12:26,8.23,1,13.45,-93.745,32.5402
GVT,2000-01-27 13:48,8.12,1,5.03,-96.0653,33.0678
