station,start_time,zr_hours,label,duration,lon,lat
GAG,2007-12-27 20:16,0.4,0,0.2,-99.7764,36.2955
PNC,2007-12-27 22:46,0.83,0,6.6,-97.1,36.73
END,2007-12-28 00:39,0.42,0,0.33,-97.9165,36.3392
LXT,2007-12-28 00:53,2.0,0,8.0,-94.3714,38.9597
PWA,2007-12-28 01:44,0.4,0,0.15,-97.6471,35.5342
FLV,2007-12-28 01:53,1.0,0,0.0,-94.9147,39.3683
LWD,2007-12-28 07:53,1.0,0,0.0,-93.9005,40.6306
SWO,2007-12-28 08:42,0.37,0,0.18,-97.0857,36.1612
RVS,2007-12-28 09:53,1.0,0,0.87,-95.9846,36.0396
DVN,2007-12-28 10:52,2.0,0,1.0,-90.5948,41.6133
UIN,2007-12-28 11:08,0.1,0,0.0,-91.1946,39.9428
PIA,2007-12-28 11:14,1.15,0,0.67,-89.6839,40.6675
ARR,2007-12-28 13:28,0.08,0,0.0,-88.48,41.77
DPA,2007-12-28 13:34,0.18,0,0.0,-88.2486,41.9078
VPZ,2007-12-28 14:24,3.5,0,7.13,-87.0071,41.45399999999999
