station,start_time,zr_hours,label,duration,lon,lat
GRI,1994-01-25 08:00,9.97,1,40.0,-98.3096,40.9675
LNK,1994-01-25 17:00,16.8,1,43.0,-96.7647,40.8478
GUS,1994-01-26 00:00,9.38,1,39.0,-86.1521,40.6481
CNK,1994-01-26 06:00,7.72,1,16.0,-97.65,39.55
LWD,1994-01-26 20:00,10.0,1,10.0,-93.9005,40.6306
CID,1994-01-27 00:00,6.58,1,10.0,-91.7246,41.8829
ROA,1994-01-27 05:00,14.57,1,31.0,-79.9737,37.3172
MKE,1994-01-27 08:00,7.65,1,23.0,-87.8967,42.9472
AZO,1994-01-27 12:00,6.0,1,9.0,-85.5519,42.2347
MKG,1994-01-27 13:00,8.3,1,26.0,-86.2367,43.1711
FCI,1994-01-27 13:00,6.7,1,23.58,-77.5248,37.4064
RIC,1994-01-27 13:00,6.7,1,23.58,-77.3234,37.5115
DAA,1994-01-27 13:16,9.78,1,24.73,-77.181,38.715
GRR,1994-01-27 14:00,13.0,1,14.0,-85.52,42.88
HTL,1994-01-27 15:00,8.63,1,23.0,-84.6711,44.3598
IAD,1994-01-27 17:00,7.03,1,22.0,-77.4473,38.9348
DOV,1994-01-27 18:00,6.53,1,7.0,-75.46600000000001,39.1295
IKW,1994-01-27 19:00,9.0,1,10.0,-84.2613,43.6629
MBS,1994-01-27 19:00,7.55,1,10.0,-84.08,43.53
LNS,1994-01-27 20:05,6.92,1,7.92,-76.2944,40.1203
MDT,1994-01-27 21:00,17.0,1,17.0,-76.7633,40.1936
MRB,1994-01-27 22:00,11.0,1,17.0,-77.9847,39.4019
CXY,1994-01-27 22:00,13.0,1,16.0,-76.8515,40.2171
ABE,1994-01-27 22:00,9.57,1,13.0,-75.4492,40.6508
PSB,1994-01-27 23:00,11.0,1,11.0,-78.0873,40.8844
UNV,1994-01-27 23:00,11.0,1,11.0,-77.85,40.85
AOO,1994-01-28 01:00,6.75,1,11.0,-78.32,40.2964
GTB,1994-01-28 03:00,6.88,1,8.0,-75.7195,44.0556
BDR,1994-01-28 03:00,6.0,1,6.0,-73.1289,41.1583
MSS,1994-01-28 05:00,6.5,1,9.0,-74.8456,44.9358
PBG,1994-01-28 06:00,9.0,1,12.0,-73.4624,44.6382
ALB,1994-01-28 06:00,6.18,1,10.0,-73.8036,42.7576
CEF,1994-01-28 07:00,6.0,1,10.0,-72.5348,42.193999999999996
GFL,1994-01-28 12:00,7.0,1,7.0,-73.6103,43.3412
