station,start_time,zr_hours,label,duration,lon,lat
FNT,1983-01-22 10:00,7.0,1,7.0,-83.7494,42.9667
LYH,1983-01-22 11:00,14.62,1,16.0,-79.2067,37.3208
CAK,1983-01-22 11:00,6.0,1,6.0,-81.4422,40.9161
DAN,1983-01-22 12:00,7.0,1,7.0,-79.3361,36.5729
JST,1983-01-22 19:00,13.0,1,23.0,-78.8339,40.3161
AOO,1983-01-22 21:00,9.0,1,19.0,-78.32,40.2964
DUJ,1983-01-22 23:19,7.68,1,13.68,-78.9,41.18
BFD,1983-01-22 23:30,9.5,1,14.5,-78.6401,41.8031
IPT,1983-01-23 02:00,8.0,1,11.0,-76.9217,41.2433
AVP,1983-01-23 03:24,7.7,1,8.6,-75.7227,41.3335
ABE,1983-01-23 06:00,6.0,1,6.0,-75.4492,40.6508
