station,start_time,zr_hours,label,duration,lon,lat
OKC,1987-01-16 07:56,9.55,1,39.07,-97.6006,35.3889
JLN,1987-01-16 08:00,11.0,1,32.0,-94.4952,37.1522
TUL,1987-01-16 08:00,13.5,1,36.33,-95.8881,36.1984
SGF,1987-01-16 10:00,12.12,1,19.0,-93.3897,37.2397
FSI,1987-01-17 01:13,6.95,1,24.78,-98.4033,34.6449
SEP,1987-01-17 14:00,7.0,1,15.0,-98.1777,32.2153
CHO,1987-01-18 12:00,6.0,1,6.0,-78.4529,38.1386
ABE,1987-01-18 14:33,10.28,1,32.45,-75.4492,40.6508
TEB,1987-01-18 17:00,8.92,1,34.0,-74.0562,40.859
AOO,1987-01-18 19:30,10.82,1,25.5,-78.32,40.2964
DAY,1987-01-19 08:00,6.72,1,7.0,-84.2186,39.9061
JST,1987-01-19 08:00,6.28,1,12.0,-78.8339,40.3161
