station,start_time,zr_hours,label,duration,lon,lat
OKC,2018-12-08 03:35,6.92,1,15.58,-97.6006,35.3889
JBR,2018-12-08 08:30,19.5,1,23.58,-90.6464,35.8317
HKA,2018-12-08 21:30,13.58,1,18.25,-89.83,35.94
EKQ,2018-12-09 04:29,8.57,1,10.02,-84.8561,36.8553
CKV,2018-12-09 04:30,9.87,1,11.83,-87.415,36.6219
BWG,2018-12-09 06:20,6.67,1,9.42,-86.4197,36.9645
GSP,2018-12-09 07:35,9.98,1,10.17,-82.2239,34.8847
JKL,2018-12-09 12:00,6.82,1,9.5,-83.3144,37.5914
BUY,2018-12-09 18:45,8.08,1,15.83,-79.4749,36.0485
GSO,2018-12-09 20:07,7.22,1,7.22,-79.9436,36.0975
