station,start_time,zr_hours,label,duration,lon,lat
GDP,2019-01-01 12:51,6.0,1,6.0,-104.8098,31.8331
ABI,2019-01-02 10:50,10.58,1,25.25,-99.6821,32.4106
DYS,2019-01-02 13:23,12.75,1,22.55,-99.855,32.421
SPS,2019-01-02 21:30,8.88,1,15.58,-98.4928,33.9786
OKC,2019-01-02 22:18,13.0,1,36.37,-97.6006,35.3889
PWA,2019-01-02 22:30,7.22,1,35.92,-97.6471,35.5342
TIK,2019-01-02 23:09,18.02,1,30.78,-97.3866,35.4147
GOK,2019-01-03 11:30,8.58,1,9.83,-97.4156,35.8498
END,2019-01-03 11:57,10.03,1,16.98,-97.9165,36.3392
SWO,2019-01-03 12:10,11.48,1,13.5,-97.0857,36.1612
PNC,2019-01-03 16:45,6.42,1,9.67,-97.1,36.73
