station,start_time,zr_hours,label,duration,lon,lat
LBB,2020-01-16 19:15,4.47,0,15.33,-101.8228,33.6636
LTS,2020-01-16 19:40,8.25,1,9.7,-99.2667,34.6671
BGD,2020-01-16 19:45,2.77,0,13.0,-101.3937,35.7009
HBR,2020-01-16 20:10,10.5,1,15.92,-99.0514,34.9913
CDS,2020-01-16 21:30,7.77,1,13.25,-100.2881,34.4339
CSM,2020-01-16 22:15,7.33,1,15.25,-99.2005,35.3398
GAG,2020-01-17 00:45,4.72,0,9.08,-99.7764,36.2955
FSI,2020-01-17 01:05,1.18,0,0.85,-98.4033,34.6449
DHT,2020-01-17 01:24,2.87,0,4.88,-102.5473,36.0226
GCK,2020-01-17 01:45,4.52,0,5.08,-100.7244,37.9275
PWA,2020-01-17 02:00,1.65,0,1.58,-97.6471,35.5342
WDG,2020-01-17 02:08,1.12,0,0.62,-97.7911,36.3792
AMA,2020-01-17 02:45,1.47,0,3.33,-101.7059,35.2194
HUT,2020-01-17 02:50,8.18,1,11.77,-97.8606,38.0655
SWO,2020-01-17 03:02,1.55,0,1.38,-97.0857,36.1612
DDC,2020-01-17 03:05,5.78,0,8.33,-99.9654,37.7631
GDP,2020-01-17 04:22,3.48,0,2.48,-104.8098,31.8331
IAB,2020-01-17 04:45,2.4,0,6.27,-97.2673,37.623000000000005
HLC,2020-01-17 05:14,3.13,0,10.35,-99.8297,39.3756
CFV,2020-01-17 05:15,3.33,0,3.25,-95.5719,37.094
RSL,2020-01-17 05:40,6.9,1,7.5,-98.8118,38.8721
ICT,2020-01-17 05:53,5.2,0,5.12,-97.43,37.65
CNU,2020-01-17 06:05,3.82,0,5.5,-95.4842,37.6703
PPF,2020-01-17 06:05,3.15,0,3.75,-95.5042,37.3278
PNC,2020-01-17 06:15,1.08,0,1.0,-97.1,36.73
WLD,2020-01-17 06:20,3.67,0,4.33,-97.0369,37.1681
JLN,2020-01-17 06:25,4.25,0,4.17,-94.4952,37.1522
BEC,2020-01-17 06:35,3.0,0,3.33,-97.215,37.6945
MCK,2020-01-17 06:40,3.17,0,5.42,-100.5921,40.2063
ROG,2020-01-17 07:30,2.67,0,2.58,-94.10700000000001,36.3724
AAO,2020-01-17 07:35,3.25,0,5.92,-97.22,37.75
CNK,2020-01-17 07:55,4.32,0,6.92,-97.65,39.55
ODX,2020-01-17 08:20,4.15,0,15.25,-98.9517,41.6236
EMP,2020-01-17 08:20,5.25,0,6.92,-96.1897,38.3306
LBF,2020-01-17 08:50,1.95,0,5.58,-100.669,41.1219
IML,2020-01-17 08:53,0.2,0,0.12,-101.6202,40.5103
SLN,2020-01-17 08:55,4.85,0,5.58,-97.6522,38.791
BBW,2020-01-17 08:59,5.62,0,12.52,-99.6385,41.4366
HRO,2020-01-17 09:05,7.78,1,10.83,-93.1547,36.2615
FRI,2020-01-17 09:21,5.95,0,6.58,-96.7645,39.0526
HSI,2020-01-17 09:35,2.13,0,8.75,-98.4279,40.6052
FOE,2020-01-17 10:00,6.75,1,8.0,-95.6636,38.9509
BPK,2020-01-17 10:25,4.25,0,6.5,-92.47,36.37
MHK,2020-01-17 10:30,4.42,0,4.37,-96.6778,39.1353
LXT,2020-01-17 11:05,5.97,0,10.03,-94.3714,38.9597
SZL,2020-01-17 11:41,5.93,0,5.33,-93.54799999999999,38.7303
TOP,2020-01-17 11:45,4.73,0,5.42,-95.62,39.07
LWC,2020-01-17 12:15,3.53,0,4.33,-95.2115,39.0077
UNO,2020-01-17 12:30,4.22,0,10.5,-91.9027,36.8784
MCI,2020-01-17 12:45,7.08,1,6.92,-94.7139,39.2976
IXD,2020-01-17 12:45,7.13,1,8.0,-94.8903,38.8309
OJC,2020-01-17 12:50,5.9,0,9.25,-94.7392,38.85
SGF,2020-01-17 13:00,6.22,1,7.42,-93.3897,37.2397
JBR,2020-01-17 13:05,0.25,0,0.17,-90.6464,35.8317
MKC,2020-01-17 13:30,6.3,1,7.58,-94.59299999999999,39.123000000000005
FNB,2020-01-17 14:05,4.7,0,8.08,-95.59200000000001,40.0788
DMO,2020-01-17 14:20,4.37,0,5.08,-93.1759,38.7074
STJ,2020-01-17 14:30,5.08,0,8.42,-94.9097,39.7719
TBN,2020-01-17 14:31,4.18,0,7.85,-92.1407,37.7416
LNK,2020-01-17 15:20,2.08,0,2.0,-96.7647,40.8478
JEF,2020-01-17 15:35,9.13,1,9.08,-92.1561,38.5912
COU,2020-01-17 16:03,7.67,1,10.7,-92.2183,38.8169
PIR,2020-01-17 16:15,1.48,0,5.63,-100.286,44.3827
VIH,2020-01-17 16:20,6.42,1,8.75,-91.77,38.13
GRI,2020-01-17 16:55,1.97,0,1.92,-98.3096,40.9675
VTN,2020-01-17 17:28,0.7,0,0.62,-100.5489,42.8567
OFK,2020-01-17 17:37,4.37,0,7.47,-97.4351,41.9855
OMA,2020-01-17 18:20,0.33,0,0.25,-95.8992,41.3103
TQE,2020-01-17 18:50,6.4,1,7.25,-96.1779,41.7635
LWD,2020-01-17 19:49,4.8,0,7.93,-93.9005,40.6306
SUX,2020-01-17 20:45,2.5,0,4.42,-96.3795,42.3917
MHE,2020-01-17 21:00,2.03,0,2.0,-98.0386,43.7748
HON,2020-01-17 21:51,0.23,0,0.15,-98.2286,44.3852
