station,start_time,zr_hours,label,duration,lon,lat
EVV,2013-02-21 22:54,0.68,0,0.0,-87.5205,38.0441
LWV,2013-02-21 23:51,3.95,0,4.48,-87.6055,38.7643
MTO,2013-02-22 00:12,7.25,1,8.13,-88.2792,39.4779
UIN,2013-02-22 00:16,0.98,0,1.93,-91.1946,39.9428
SPI,2013-02-22 00:17,6.43,1,6.87,-89.6839,39.8447
GEZ,2013-02-22 00:27,8.48,1,11.37,-85.8048,39.5831
EYE,2013-02-22 00:27,6.47,1,9.05,-86.2958,39.825
DEC,2013-02-22 00:42,8.15,1,7.82,-88.8657,39.8346
BMG,2013-02-22 00:53,13.68,1,13.0,-86.6167,39.146
HUF,2013-02-22 00:53,7.1,1,7.0,-87.3076,39.4515
FTK,2013-02-22 00:55,2.18,0,4.07,-85.9721,37.9071
SDF,2013-02-22 01:16,4.15,0,4.67,-85.736,38.1744
LOU,2013-02-22 01:30,2.65,0,4.38,-85.6637,38.228
CVG,2013-02-22 01:31,7.37,1,9.35,-84.6717,39.0431
CMI,2013-02-22 01:38,7.05,1,7.73,-88.2778,40.0388
FFT,2013-02-22 01:53,6.68,1,7.0,-84.9033,38.1847
LEX,2013-02-22 02:22,6.25,1,5.9,-84.6058,38.0408
IND,2013-02-22 02:26,3.12,0,2.47,-86.3048,39.7084
LAF,2013-02-22 03:19,5.88,0,7.58,-86.9333,40.4148
JKL,2013-02-22 03:25,4.7,0,5.95,-83.3144,37.5914
LUK,2013-02-22 03:34,5.55,0,5.82,-84.4186,39.1033
MIE,2013-02-22 03:53,4.6,0,7.0,-85.3958,40.2425
DAY,2013-02-22 04:06,3.73,0,6.5,-84.2186,39.9061
FFO,2013-02-22 04:24,6.57,1,8.02,-84.0483,39.8261
HAO,2013-02-22 04:38,5.6,0,7.25,-84.5219,39.3638
ILN,2013-02-22 05:31,3.65,0,6.38,-83.8217,39.4203
HTS,2013-02-22 05:36,4.32,0,4.4,-82.555,38.365
MGY,2013-02-22 05:53,3.47,0,5.47,-84.2249,39.589
