station,start_time,zr_hours,label,duration,lon,lat
MIE,2011-01-31 23:49,8.3,1,30.07,-85.3958,40.2425
BMG,2011-02-01 01:28,11.03,1,22.97,-86.6167,39.146
GEZ,2011-02-01 01:42,12.3,1,23.18,-85.8048,39.5831
MNN,2011-02-01 02:34,11.6,1,27.32,-83.0635,40.6162
FFO,2011-02-01 02:38,13.27,1,24.28,-84.0483,39.8261
DAY,2011-02-01 02:39,10.72,1,23.28,-84.2186,39.9061
MFD,2011-02-01 03:38,13.93,1,32.78,-82.52,40.82
CAK,2011-02-01 03:51,16.92,1,26.0,-81.4422,40.9161
HAO,2011-02-01 03:53,11.32,1,23.0,-84.5219,39.3638
JST,2011-02-01 03:54,9.65,1,28.25,-78.8339,40.3161
CMH,2011-02-01 04:14,16.9,1,23.62,-82.8808,39.9914
LWV,2011-02-01 04:15,6.62,1,19.63,-87.6055,38.7643
MGY,2011-02-01 04:19,12.92,1,22.57,-84.2249,39.589
HTS,2011-02-01 04:37,6.0,1,5.23,-82.555,38.365
BJJ,2011-02-01 04:42,11.2,1,26.23,-81.8882,40.8748
CVG,2011-02-01 04:52,8.85,1,19.25,-84.6717,39.0431
AOO,2011-02-01 04:53,8.55,1,26.35,-78.32,40.2964
AKR,2011-02-01 05:07,10.37,1,23.78,-81.4669,41.0375
OSU,2011-02-01 05:35,23.3,1,30.3,-83.08,40.08
UCP,2011-02-01 05:56,7.2,1,20.35,-80.4134,41.0253
PHD,2011-02-01 06:04,10.4,1,20.82,-81.4236,40.4719
YNG,2011-02-01 06:11,11.87,1,45.28,-80.6739,41.2544
VTA,2011-02-01 06:27,9.8,1,22.45,-82.4618,40.0247
PIT,2011-02-01 06:51,6.53,1,7.0,-80.2329,40.4915
ILN,2011-02-01 07:43,11.73,1,19.48,-83.8217,39.4203
DUJ,2011-02-01 07:43,14.13,1,25.22,-78.9,41.18
ILG,2011-02-01 08:00,11.62,1,25.52,-75.6008,39.6728
MDT,2011-02-01 08:10,11.17,1,27.17,-76.7633,40.1936
PTW,2011-02-01 08:27,11.1,1,27.45,-75.5572,40.2383
LNS,2011-02-01 08:42,12.48,1,25.62,-76.2944,40.1203
CXY,2011-02-01 08:56,10.73,1,26.35,-76.8515,40.2171
RYT,2011-02-01 09:15,7.48,1,22.98,-77.43,39.734
FIG,2011-02-01 09:30,14.9,1,24.4,-78.4117,41.0467
UNO,2011-02-01 10:00,9.33,1,11.7,-91.9027,36.8784
RDG,2011-02-01 10:36,9.95,1,24.65,-75.9652,40.3785
LGA,2011-02-01 10:40,16.4,1,26.18,-73.8803,40.7794
CDW,2011-02-01 10:53,9.7,1,27.15,-74.2831,40.8764
NXX,2011-02-01 11:03,8.17,1,24.17,-75.15,40.2
TTN,2011-02-01 11:11,12.2,1,25.02,-74.8159,40.2768
SMQ,2011-02-01 11:13,10.5,1,25.38,-74.6694,40.6239
EWR,2011-02-01 11:16,10.6,1,25.18,-74.1693,40.6827
IPT,2011-02-01 11:16,12.15,1,23.63,-76.9217,41.2433
DYL,2011-02-01 11:19,13.07,1,21.88,-75.1223,40.333
NYC,2011-02-01 11:25,8.67,1,25.13,-73.9692,40.779
PNE,2011-02-01 11:35,8.75,1,22.65,-75.0134,40.0789
BAK,2011-02-01 11:50,14.0,1,13.0,-85.8963,39.2619
TEB,2011-02-01 11:51,11.85,1,25.12,-74.0562,40.859
SEG,2011-02-01 11:53,6.82,1,23.63,-76.8639,40.8206
HPN,2011-02-01 11:59,14.87,1,25.08,-73.7075,41.0669
JFK,2011-02-01 12:14,9.07,1,22.62,-73.7622,40.6386
BPK,2011-02-01 12:21,6.23,1,9.98,-92.47,36.37
HWV,2011-02-01 12:35,9.67,1,23.35,-72.8689,40.8217
ISP,2011-02-01 12:47,6.68,1,21.83,-73.1017,40.7939
FRG,2011-02-01 13:29,7.73,1,21.4,-73.4134,40.7288
RSP,2011-02-01 13:31,9.82,1,22.38,-77.468,39.645
MPO,2011-02-01 13:42,10.42,1,25.53,-75.3794,41.1389
ABE,2011-02-01 13:59,10.75,1,25.12,-75.4492,40.6508
TYR,2011-02-01 14:31,7.82,1,15.37,-95.4024,32.3541
UUU,2011-02-01 16:04,20.58,1,31.23,-71.2815,41.5324
BDR,2011-02-01 16:10,10.77,1,21.42,-73.1289,41.1583
HVN,2011-02-01 16:14,10.62,1,24.37,-72.8868,41.2638
GON,2011-02-01 16:34,7.52,1,19.37,-72.05,41.33
EWB,2011-02-01 16:48,7.43,1,15.33,-70.9583,41.6764
IJD,2011-02-01 18:52,6.58,1,20.33,-72.1836,41.7419
MMK,2011-02-01 20:04,6.32,1,20.23,-72.83,41.51
HFD,2011-02-01 20:11,9.58,1,22.7,-72.6494,41.7367
GKJ,2011-02-01 21:32,7.72,1,9.35,-80.2147,41.6265
BDL,2011-02-01 21:36,7.07,1,19.25,-72.6825,41.9381
HZY,2011-02-01 21:53,6.87,1,10.45,-80.6955,41.778
ORH,2011-02-01 22:41,7.95,1,23.58,-71.8757,42.2673
