station,start_time,zr_hours,label,duration,lon,lat
DEQ,2008-12-23 12:17,6.2,1,7.6,-94.3994,34.047
CMI,2008-12-23 16:23,11.25,1,11.93,-88.2778,40.0388
BMI,2008-12-23 16:26,6.82,1,10.5,-88.9159,40.4771
IND,2008-12-23 16:39,6.4,1,6.95,-86.3048,39.7084
BMG,2008-12-23 17:53,6.27,1,7.57,-86.6167,39.146
EYE,2008-12-23 18:45,10.5,1,14.4,-86.2958,39.825
MDT,2008-12-24 02:56,12.37,1,13.78,-76.7633,40.1936
FIG,2008-12-24 06:08,7.07,1,7.23,-78.4117,41.0467
TEB,2008-12-24 07:00,6.15,1,7.85,-74.0562,40.859
SEG,2008-12-24 07:17,6.03,1,6.6,-76.8639,40.8206
ABE,2008-12-24 07:51,6.62,1,6.62,-75.4492,40.6508
AVP,2008-12-24 08:49,9.13,1,9.92,-75.7227,41.3335
POU,2008-12-24 08:53,9.0,1,10.0,-73.8842,41.6266
