station,start_time,zr_hours,label,duration,lon,lat
AFW,2013-11-24 14:43,6.0,1,19.85,-97.3179,32.9716
TXK,2013-11-24 23:53,13.85,1,22.62,-93.991,33.4537
TYR,2013-11-25 03:04,9.5,1,22.82,-95.4024,32.3541
CSV,2013-11-25 23:53,6.5,1,6.9,-85.085,35.9513
RSP,2013-11-26 13:41,15.52,1,18.6,-77.468,39.645
RYT,2013-11-26 15:25,10.18,1,11.47,-77.43,39.734
AOO,2013-11-26 17:08,11.17,1,12.3,-78.32,40.2964
MPO,2013-11-26 19:46,7.97,1,8.12,-75.3794,41.1389
FIG,2013-11-26 20:28,8.68,1,9.43,-78.4117,41.0467
JST,2013-11-26 21:09,6.38,1,19.28,-78.8339,40.3161
