median_time,filename,zr_hours,index,med_lat,med_lon
1996-01-17 22:06,Events_062022/1995/199601172000_199601180200.csv,7.95,23981801.43,44.75,-93.0
1996-02-02 06:30,Events_062022/1995/199602011600_199602021200.csv,12.838,212270.684,35.5,-80.25
1996-03-28 19:13,Events_062022/1995/199603281300_199603290200.csv,10.394,8375.272,40.25,-77.0
1996-11-15 06:54,Events_062022/1996/199611142154_199611151850.csv,16.205,5428036.821,43.5,-93.5
1996-11-24 12:40,Events_062022/1996/199611240926_199611242253.csv,10.29,40484.468,35.25,-96.5
1997-01-08 21:52,Events_062022/1996/199701081609_199701090554.csv,8.65,63385.823,35.0,-87.0
1997-01-12 13:49,Events_062022/1996/199701121051_199701130453.csv,13.514,64231.929,30.0,-94.25
1997-03-14 01:46,Events_062022/1996/199703130350_199703140350.csv,8.827,672933.785,42.25,-84.25
1997-03-14 20:51,Events_062022/1996/199703141745_199703150450.csv,15.528,738610676.559,42.75,-71.75
1997-11-14 03:50,Events_062022/1997/199711132150_199711141645.csv,8.262,64441.878,40.75,-77.5
1997-12-21 17:53,Events_062022/1997/199712210856_199712220454.csv,10.187,116145.655,39.75,-96.75
1997-12-22 21:02,Events_062022/1997/199712220955_199712230112.csv,9.075,79551.318,41.0,-78.0
1997-12-25 06:55,Events_062022/1997/199712250354_199712250750.csv,6.378,13579820.584,43.25,-75.0
1998-01-04 07:28,Events_062022/1997/199801040453_199801041654.csv,9.654,6770004696.309,43.0,-93.0
1998-01-07 15:30,Events_062022/1997/199801070421_199801072355.csv,25.698,10022079.88,43.75,-72.0
1998-01-15 23:45,Events_062022/1997/199801151245_199801160156.csv,9.95,187210429.417,41.5,-75.75
1998-01-24 07:16,Events_062022/1997/199801232254_199801242012.csv,9.329,3764289803.363,43.75,-70.25
1998-02-05 03:24,Events_062022/1997/199802041937_199802051145.csv,10.438,76927.077,41.0,-80.5
1998-02-17 01:48,Events_062022/1997/199802162147_199802170556.csv,8.295,11979.417,40.75,-78.0
1998-02-18 03:17,Events_062022/1997/199802180154_199802180621.csv,8.305,8175.335,44.75,-75.25
1998-03-16 09:54,Events_062022/1997/199803151755_199803161753.csv,14.375,452170.918,39.0,-99.75
1998-03-17 06:50,Events_062022/1997/199803170353_199803171450.csv,10.514,58386.33,41.0,-93.75
1998-03-20 23:32,Events_062022/1997/199803201353_199803210153.csv,6.838,18099.706,41.75,-83.75
1998-12-23 15:51,Events_062022/1998/199812230811_199812240301.csv,20.154,1912268.507,35.75,-81.5
1999-01-01 13:23,Events_062022/1998/199901010835_199901012322.csv,10.738,36744274.284,37.0,-94.75
1999-01-03 00:41,Events_062022/1998/199901021554_199901031254.csv,9.016,62114702907.323,40.75,-80.0
1999-01-08 05:09,Events_062022/1998/199901072053_199901081259.csv,8.85,379235421.042,38.0,-85.0
1999-01-08 21:29,Events_062022/1998/199901081453_199901090509.csv,8.182,58054316.891,40.25,-76.75
1999-01-13 23:51,Events_062022/1998/199901131253_199901140934.csv,12.233,204965393.585,40.0,-78.0
1999-01-15 10:50,Events_062022/1998/199901150053_199901151653.csv,9.512,9936947892.672,42.25,-72.5
1999-01-27 06:22,Events_062022/1998/199901270253_199901271653.csv,7.995,1151771.306,44.75,-90.0
2000-01-18 17:06,Events_062022/1999/200001172348_200001182136.csv,9.257,357582.063,34.75,-77.75
2000-01-23 04:22,Events_062022/1999/200001222002_200001231524.csv,10.708,947389.144,35.0,-81.0
2000-01-27 09:23,Events_062022/1999/200001270137_200001271348.csv,8.897,57451.704,32.5,-96.25
2000-01-29 20:36,Events_062022/1999/200001290923_200001300605.csv,13.393,173950.584,35.0,-81.25
2000-02-11 02:15,Events_062022/1999/200002102100_200002111248.csv,8.344,457535366.898,43.5,-76.0
2000-02-14 00:02,Events_062022/1999/200002132150_200002140747.csv,8.925,416046.443,41.75,-78.25
2000-02-19 01:05,Events_062022/1999/200002182025_200002190550.csv,8.881,4292305.347,41.5,-73.0
2000-03-11 22:50,Events_062022/1999/200003111853_200003120752.csv,9.763,556523.851,42.5,-72.5
2000-11-08 14:09,Events_062022/2000/200011081353_200011082339.csv,10.83,1620.475,38.75,-94.75
2000-12-13 00:16,Events_062022/2000/200012121315_200012130905.csv,12.059,5818161.144,32.75,-97.0
2000-12-14 01:11,Events_062022/2000/200012131426_200012140854.csv,8.012,1598932.84,38.75,-80.0
2000-12-15 23:42,Events_062022/2000/200012151902_200012160653.csv,8.221,3346603.735,41.5,-89.75
2000-12-25 12:19,Events_062022/2000/200012250721_200012252152.csv,17.424,456960349.16,35.0,-96.0
2001-01-28 06:53,Events_062022/2000/200101272255_200101282056.csv,9.286,4514614.012,38.0,-96.75
2001-01-30 15:33,Events_062022/2000/200101301056_200101301946.csv,7.364,2292603.667,43.75,-71.0
2001-02-07 19:52,Events_062022/2000/200102071654_200102072255.csv,13.333,16673886.052,42.25,-93.75
2001-02-24 17:23,Events_062022/2000/200102240553_200102250154.csv,7.0,62720840.534,43.0,-85.0
2001-02-25 14:24,Events_062022/2000/200102250757_200102252051.csv,9.838,5529270.41,42.75,-72.75
2001-02-28 09:22,Events_062022/2000/200102272343_200102281053.csv,8.086,1933334.35,35.0,-98.25
2001-03-05 05:33,Events_062022/2000/200103042327_200103051045.csv,8.495,663955.254,40.75,-73.75
2001-03-13 07:54,Events_062022/2000/200103130550_200103132321.csv,6.694,79110416.619,42.75,-73.5
2001-11-28 02:44,Events_062022/2001/200111272153_200111281253.csv,13.287,12215.144,35.5,-95.5
2001-11-29 12:56,Events_062022/2001/200111290851_200111291906.csv,9.312,1914738.202,44.5,-74.75
2001-12-17 17:52,Events_062022/2001/200112171207_200112180255.csv,10.011,112972.774,42.5,-72.75
2002-01-02 22:52,Events_062022/2001/200201021809_200201030352.csv,8.956,37931.751,34.0,-79.5
2002-01-30 03:52,Events_062022/2001/200201291845_200201301552.csv,17.521,532634.843,38.75,-95.75
2002-01-31 13:54,Events_062022/2001/200201310141_200202010052.csv,9.918,46308181.083,42.25,-78.25
2002-03-25 08:33,Events_062022/2001/200203241753_200203251752.csv,9.696,389476.015,40.0,-85.5
2002-03-26 06:14,Events_062022/2001/200203260016_200203262158.csv,9.565,16027510.008,41.0,-83.75
2002-11-17 01:55,Events_062022/2002/200211161554_200211171245.csv,11.319,108097.07,42.5,-73.25
2002-12-04 21:07,Events_062022/2002/200212041302_200212050737.csv,13.795,357598.656,35.75,-81.0
2002-12-11 11:15,Events_062022/2002/200212110339_200212112145.csv,8.237,167790611.883,40.0,-78.25
2002-12-25 02:19,Events_062022/2002/200212242109_200212250633.csv,7.05,140530.144,39.75,-79.25
2003-01-01 17:38,Events_062022/2002/200301011129_200301020055.csv,9.646,10100.085,42.0,-78.75
2003-01-03 12:13,Events_062022/2002/200301022312_200301032131.csv,13.197,3731525.707,40.5,-75.75
2003-02-15 22:14,Events_062022/2002/200302151130_200302160355.csv,14.758,6902718.45,37.5,-80.25
2003-02-16 14:48,Events_062022/2002/200302160853_200302170452.csv,10.846,28043064.622,35.25,-81.0
2003-02-23 02:23,Events_062022/2002/200302221853_200302231839.csv,10.819,264358023.725,43.75,-73.5
2003-02-25 03:21,Events_062022/2002/200302242151_200302250753.csv,17.108,2804614.944,32.5,-96.5
2003-12-04 16:10,Events_062022/2003/200312040727_200312050139.csv,9.543,28713.567,36.5,-80.0
2003-12-14 02:54,Events_062022/2003/200312132312_200312140907.csv,8.319,278676.541,37.25,-80.0
2004-01-05 05:23,Events_062022/2003/200401042039_200401050854.csv,11.024,186972.552,42.0,-75.0
2004-01-18 01:54,Events_062022/2003/200401171409_200401181053.csv,9.418,754581.858,39.25,-75.5
2004-01-25 15:54,Events_062022/2003/200401250505_200401260454.csv,10.748,99416264.621,37.25,-82.75
2004-01-26 22:07,Events_062022/2003/200401261122_200401270946.csv,8.387,2355009996.825,41.0,-79.0
2004-02-06 17:24,Events_062022/2003/200402060751_200402070218.csv,10.189,4143419.473,42.25,-72.25
2004-12-07 19:25,Events_062022/2004/200412070752_200412080641.csv,7.476,927210204.893,43.25,-71.75
2004-12-22 16:53,Events_062022/2004/200412220514_200412222307.csv,12.481,2289878.669,38.0,-85.0
2005-01-03 07:56,Events_062022/2004/200501030253_200501031441.csv,12.529,939243.043,41.0,-92.5
2005-01-05 10:51,Events_062022/2004/200501042235_200501051810.csv,13.277,2392911.505,40.75,-84.25
2005-01-08 08:20,Events_062022/2004/200501080532_200501081253.csv,8.492,3527935.068,41.5,-75.5
