median_time,filename,zr_hours,index,med_lat,med_lon
1991-01-30 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199101291400_199101301300.csv,1.672,8430225.96,38.5,-88.5
1991-01-30 11:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199101300100_199101301600.csv,1.293,890582.606,31.75,-97.75
1991-01-30 15:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199101300900_199101310359.csv,3.241,309050.199,43.5,-74.0
1991-02-13 22:35,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102131700_199102140500.csv,3.918,41571.711,41.25,-79.25
1991-02-14 09:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102140421_199102142200.csv,1.55,481218.113,41.5,-74.5
1991-02-17 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102171000_199102171500.csv,1.976,24856.239,36.25,-85.25
1991-02-19 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102180920_199102190500.csv,3.726,572321.272,42.0,-75.75
1991-02-19 00:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102181700_199102190500.csv,0.862,227521.109,44.5,-88.0
1991-02-19 10:31,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199102190600_199102192126.csv,2.858,36600350461.683,44.0,-71.75
1991-03-02 02:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103012200_199103021500.csv,0.843,16076193.597,41.0,-96.0
1991-03-03 06:17,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103022100_199103031500.csv,7.804,246233813.183,43.25,-81.0
1991-03-04 03:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103031918_199103040837.csv,6.178,450763.501,41.75,-79.75
1991-03-05 16:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103050800_199103052131.csv,1.26,27404652.405,47.5,-94.25
1991-03-12 13:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103120900_199103121900.csv,2.238,183697.542,43.75,-93.0
1991-03-13 00:48,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103121515_199103131200.csv,4.775,9836.969,39.75,-83.75
1991-03-23 01:37,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103222100_199103231000.csv,2.965,26500.431,46.75,-94.25
1991-03-23 18:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103231400_199103241100.csv,2.319,10796.501,43.25,-73.25
1991-03-27 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1990/199103271124_199103271700.csv,1.222,138571.33,43.5,-95.0
1991-11-05 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111050820_199111051500.csv,2.011,2028529.532,41.75,-97.0
1991-11-07 21:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111070908_199111072200.csv,1.924,13386.239,34.5,-98.5
1991-11-09 22:49,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111091200_199111101200.csv,1.219,1320138.014,46.5,-96.25
1991-11-10 11:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111100410_199111101220.csv,6.67,21131.398,37.75,-81.25
1991-11-11 10:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111110400_199111111800.csv,3.831,20885.519,44.0,-72.75
1991-11-11 13:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111110600_199111111700.csv,1.64,47913.176,41.0,-97.75
1991-11-26 15:37,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111260400_199111270400.csv,1.669,21267600.967,43.25,-97.0
1991-11-28 17:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111280700_199111290100.csv,4.036,867537.897,42.25,-90.0
1991-11-29 16:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199111291200_199111300100.csv,2.999,915752.604,42.5,-94.75
1991-12-01 20:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112011200_199112021300.csv,4.212,47114.391,35.75,-97.0
1991-12-03 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112020600_199112030700.csv,3.683,78727.223,42.0,-84.5
1991-12-03 10:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112030100_199112040800.csv,5.326,477382049.193,43.0,-73.0
1991-12-06 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112060800_199112061500.csv,0.9,141219513192.742,48.0,-101.5
1991-12-07 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112071300_199112071800.csv,1.324,282792480.903,43.0,-75.5
1991-12-07 22:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112071500_199112080400.csv,1.144,76804689.638,47.25,-98.0
1991-12-09 08:50,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112090024_199112091100.csv,1.236,2184670.536,44.75,-70.0
1991-12-12 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112121111_199112121600.csv,1.373,14522.434,44.75,-91.0
1991-12-19 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112190100_199112191800.csv,3.529,2292759.419,39.0,-98.25
1991-12-20 00:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112191537_199112201200.csv,4.147,1692707.111,43.75,-93.75
1991-12-20 17:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112201100_199112210400.csv,1.984,17163.411,42.5,-86.5
1991-12-21 10:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112210600_199112211300.csv,0.829,74423.545,42.25,-72.75
1991-12-23 18:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112231410_199112232225.csv,0.902,4254.692,43.5,-72.5
1991-12-29 07:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112290400_199112292300.csv,0.796,12930.765,42.75,-83.75
1991-12-29 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199112290800_199112300800.csv,2.536,10447523.027,43.25,-73.75
1992-01-04 23:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201041800_199201050400.csv,3.403,126112.424,44.25,-70.0
1992-01-05 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201051200_199201060000.csv,1.324,9370.991,44.75,-94.25
1992-01-08 01:06,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201071300_199201080700.csv,1.497,81852.287,45.0,-94.75
1992-01-08 20:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201081400_199201090200.csv,2.148,1540606.481,44.25,-85.5
1992-01-09 14:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201090700_199201100600.csv,1.546,952427793.113,43.0,-75.25
1992-01-23 16:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199201231100_199201240110.csv,2.668,16491704.803,43.25,-72.75
1992-02-04 17:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202041300_199202042100.csv,1.057,10074026.058,43.0,-77.0
1992-02-10 13:08,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202100900_199202101900.csv,2.12,81023.435,40.25,-92.25
1992-02-12 07:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202112200_199202121500.csv,1.302,348713.824,38.75,-95.75
1992-02-13 06:10,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202130000_199202131335.csv,3.081,9149067.526,39.75,-83.25
1992-02-13 18:28,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202131200_199202140705.csv,2.783,234440.464,39.5,-77.25
1992-02-15 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202141400_199202151100.csv,3.459,34824.429,43.0,-92.5
1992-02-16 03:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202151700_199202161600.csv,2.652,1611402.38,43.75,-73.75
1992-02-22 10:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202220500_199202221600.csv,1.36,691171.174,42.25,-83.5
1992-02-24 21:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202241300_199202250200.csv,1.525,33245.845,42.25,-77.75
1992-02-26 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199202252000_199202261400.csv,3.402,1233543.267,43.0,-73.75
1992-03-07 10:41,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199203062228_199203071431.csv,3.162,36739357.051,44.5,-71.75
1992-03-09 22:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199203091200_199203100700.csv,0.576,436386.316,41.75,-90.75
1992-03-10 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199203100300_199203101600.csv,1.618,34576148.296,42.25,-84.5
1992-03-11 08:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199203110200_199203112100.csv,1.845,146162239.67,43.0,-75.75
1992-03-19 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1991/199203181500_199203191500.csv,4.288,14438.291,40.5,-82.0
1992-11-02 17:57,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199211021000_199211022300.csv,2.96,4026.989,43.25,-75.5
1992-11-03 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199211030600_199211031730.csv,3.53,5192606.726,44.25,-70.0
1992-12-01 14:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212010700_199212011700.csv,1.004,717722.559,44.25,-94.25
1992-12-05 14:45,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212050300_199212051858.csv,3.61,547355.715,34.75,-98.25
1992-12-06 04:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212052014_199212061100.csv,4.505,154303.126,35.0,-92.0
1992-12-06 14:40,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212060900_199212070600.csv,2.309,563246.169,34.75,-84.75
1992-12-09 16:55,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212091100_199212100000.csv,1.465,48038.689,40.0,-91.25
1992-12-10 09:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212100245_199212101900.csv,2.891,7034116217.626,39.5,-80.25
1992-12-14 03:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212131200_199212141500.csv,3.194,2829088.593,44.75,-93.25
1992-12-14 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212140300_199212150200.csv,2.586,701256.138,40.75,-97.5
1992-12-25 10:09,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212250900_199212251207.csv,1.246,228099.475,36.5,-89.0
1992-12-27 20:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212271300_199212280500.csv,3.486,29928.424,35.5,-81.25
1992-12-28 11:18,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212280435_199212290400.csv,3.235,439551301.157,40.75,-75.5
1992-12-28 23:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212281500_199212290900.csv,1.441,7106646141.592,41.0,-97.25
1992-12-30 23:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212301100_199212310300.csv,8.453,7778885.938,43.75,-70.5
1992-12-31 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212302300_199212311300.csv,6.85,6326430.299,44.25,-75.75
1992-12-31 12:17,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199212310400_199212312222.csv,5.547,104865082.344,36.0,-95.25
1993-01-01 17:04,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301010900_199301012225.csv,4.452,161424153.714,36.0,-98.0
1993-01-02 05:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301012300_199301021700.csv,4.534,185826311.565,39.0,-94.5
1993-01-03 03:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301022000_199301030800.csv,2.9,315089.647,42.0,-84.75
1993-01-03 18:21,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301030930_199301041100.csv,2.429,3953211604.183,42.75,-75.5
1993-01-04 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301040900_199301042200.csv,0.303,12069553671.541,40.5,-91.0
1993-01-08 00:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301071900_199301081200.csv,2.587,30486.418,37.5,-96.5
1993-01-09 02:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301081900_199301091200.csv,5.143,225145290.12,36.25,-98.0
1993-01-10 12:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301100958_199301110100.csv,2.83,1156757.114,39.5,-83.0
1993-01-11 03:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301101800_199301111555.csv,2.651,70039224.646,32.75,-98.0
1993-01-11 20:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301111100_199301120600.csv,3.971,29999491.405,39.0,-95.0
1993-01-12 01:44,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301111200_199301120400.csv,4.079,174808.159,40.25,-78.0
1993-01-12 11:14,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301120400_199301121700.csv,2.813,48862280.786,41.25,-75.25
1993-01-13 00:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301120700_199301130300.csv,3.655,66255.164,42.0,-87.25
1993-01-13 11:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301130400_199301140100.csv,2.728,31686777.184,42.75,-74.0
1993-01-18 05:18,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301180241_199301181300.csv,5.099,1867077.641,36.0,-96.75
1993-01-18 20:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301181200_199301190500.csv,4.271,664042.187,35.25,-90.0
1993-01-19 23:22,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301190800_199301200803.csv,3.668,734031.831,36.25,-97.5
1993-01-20 18:04,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301201000_199301210500.csv,2.203,2936989.205,43.0,-92.5
1993-01-21 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301210600_199301211925.csv,4.087,116355.585,42.0,-83.75
1993-01-21 18:28,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301211500_199301212332.csv,1.082,2301478.33,46.0,-98.75
1993-01-22 06:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199301212127_199301222025.csv,2.414,401515472.186,43.5,-73.75
1993-02-09 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302090300_199302092300.csv,2.897,21024531.617,41.5,-92.5
1993-02-10 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302100600_199302101700.csv,2.095,21637127.032,41.25,-99.0
1993-02-11 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302110000_199302111344.csv,1.496,14329800.706,39.25,-99.5
1993-02-11 22:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302111400_199302121000.csv,7.131,2203506.621,40.75,-92.5
1993-02-12 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302112300_199302121700.csv,4.267,52851137.918,40.75,-79.0
1993-02-13 00:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302121640_199302131800.csv,3.004,804145592.306,42.0,-73.5
1993-02-16 10:04,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302160127_199302161630.csv,1.228,625207.915,39.0,-82.75
1993-02-17 04:36,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302161900_199302171200.csv,1.183,1069004.368,43.0,-70.75
1993-02-20 22:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302200800_199302210500.csv,1.442,5336926.081,40.75,-94.0
1993-02-21 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302210400_199302220602.csv,2.044,40766852.741,41.0,-80.25
1993-02-24 23:25,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302241534_199302251200.csv,5.612,487552541.472,37.0,-96.0
1993-02-25 15:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302250905_199302252332.csv,1.355,2695369.205,36.5,-87.5
1993-02-26 07:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199302260004_199302261732.csv,4.723,778563.212,35.25,-81.25
1993-03-04 17:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303041200_199303051200.csv,2.466,8639.383,41.5,-79.0
1993-03-14 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303131800_199303140700.csv,1.216,11675966.914,41.0,-73.75
1993-03-18 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303181002_199303190600.csv,4.732,642338.455,38.5,-96.5
1993-03-19 18:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303190800_199303200100.csv,1.327,2170539.158,39.5,-86.5
1993-03-20 13:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303200500_199303210300.csv,2.236,6908320.29,41.25,-80.25
1993-03-23 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303230700_199303231400.csv,1.861,2868680.667,43.5,-84.75
1993-03-24 06:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1992/199303232200_199303241500.csv,4.214,1118962.836,42.25,-73.5
1993-11-12 17:47,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199311121600_199311122300.csv,3.642,16510.035,43.5,-100.25
1993-11-25 18:15,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199311250300_199311261000.csv,5.591,1319614.079,33.5,-96.75
1993-11-26 03:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199311250900_199311261600.csv,1.537,1727714944.142,43.5,-89.25
1993-11-27 09:40,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199311270200_199311280000.csv,0.871,891.435,40.0,-84.25
1993-12-01 19:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199312011700_199312020200.csv,0.906,9304.059,46.75,-93.5
1993-12-15 10:09,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199312150000_199312151320.csv,2.598,976826.463,39.5,-99.75
1993-12-28 03:18,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199312280202_199312281710.csv,5.326,3928469.379,37.5,-86.0
1993-12-28 22:28,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199312281100_199312292140.csv,7.525,813150.603,37.0,-77.75
1994-01-04 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401040300_199401042100.csv,2.326,993822307.737,40.75,-74.25
1994-01-07 11:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401062116_199401072121.csv,12.376,1244234450.256,40.5,-75.75
1994-01-08 10:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401072320_199401081500.csv,3.262,2363457402.258,41.5,-72.0
1994-01-10 15:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401101200_199401110700.csv,1.158,6323574.406,39.75,-90.75
1994-01-11 13:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401111100_199401111459.csv,0.77,51033.503,35.25,-81.75
1994-01-12 11:34,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401120742_199401121400.csv,3.266,234019.146,40.0,-76.5
1994-01-12 22:49,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401122015_199401131000.csv,3.31,6397225.966,40.75,-74.25
1994-01-16 21:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401161100_199401171526.csv,3.674,427215947.651,36.5,-89.0
1994-01-17 18:08,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401170502_199401180330.csv,4.786,240054749806.18,39.5,-75.75
1994-01-26 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401251200_199401260537.csv,3.411,56953421.306,40.5,-86.25
1994-01-26 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401260500_199401261120.csv,2.334,40168787.964,39.25,-100.5
1994-01-27 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401262000_199401272300.csv,3.666,13496991861297.225,41.75,-85.5
1994-01-28 02:15,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199401271300_199401281700.csv,5.36,141987398421.972,41.25,-75.5
1994-02-08 19:40,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402080200_199402091800.csv,9.261,3290020959.052,39.75,-79.25
1994-02-09 08:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402080900_199402092000.csv,3.638,1458325.63,35.75,-94.0
1994-02-10 08:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402091800_199402101800.csv,3.828,670586.759,32.0,-95.75
1994-02-10 23:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402100000_199402112230.csv,7.837,161946485.296,37.0,-79.25
1994-02-13 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402121200_199402130640.csv,2.883,751852.456,40.75,-83.5
1994-02-13 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402130500_199402131622.csv,2.304,54094768.461,41.5,-71.5
1994-02-22 09:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402211918_199402222200.csv,2.132,753499.436,38.75,-96.25
1994-02-23 10:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402230037_199402231800.csv,2.562,59421795.443,40.5,-83.0
1994-02-24 03:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199402231800_199402241600.csv,3.86,230421248.185,41.75,-74.0
1994-03-01 17:29,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403011200_199403012315.csv,0.744,1624538.413,46.75,-98.0
1994-03-02 14:13,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403020040_199403022300.csv,5.016,1486109.478,39.0,-80.0
1994-03-03 06:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403030018_199403031400.csv,3.175,6701384.562,41.0,-75.5
1994-03-03 23:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403031700_199403040300.csv,2.792,646136.752,42.5,-71.5
1994-03-09 15:59,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403090413_199403100400.csv,6.862,227898.823,39.0,-81.5
1994-03-10 00:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403091500_199403101700.csv,6.328,791935.474,41.5,-74.0
1994-03-24 01:31,Events_070522_eps=5_t=2.5_lon=mean-lat/1993/199403231600_199403241100.csv,0.776,1646550.595,44.75,-93.25
1994-11-27 23:24,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199411271700_199411280400.csv,1.645,101160.153,42.0,-77.0
1994-11-28 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199411280600_199411290014.csv,3.614,504491275.209,44.25,-73.25
1994-12-05 04:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412042200_199412051100.csv,10.271,13534847.195,40.25,-99.25
1994-12-06 12:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412052200_199412061700.csv,7.448,7479976.984,39.5,-96.0
1994-12-08 09:33,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412080100_199412081400.csv,4.006,5098400.828,39.25,-99.25
1994-12-09 16:02,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412090200_199412100200.csv,1.606,237107.935,42.25,-79.0
1994-12-11 02:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412101930_199412111730.csv,2.367,6242933.31,43.0,-74.0
1994-12-14 20:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412141600_199412150400.csv,4.2,440928.883,40.25,-97.25
1994-12-24 13:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412240800_199412241600.csv,2.072,13311.549,43.25,-74.75
1994-12-30 12:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412300200_199412301300.csv,4.053,8453.087,39.75,-101.0
1995-01-01 05:24,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199412311800_199501011712.csv,3.898,189575.561,43.0,-73.0
1995-01-06 08:24,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501051600_199501061700.csv,2.797,809771.488,36.0,-92.25
1995-01-06 22:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501061300_199501071400.csv,3.604,124804.318,40.0,-79.5
1995-01-12 00:13,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501110900_199501120700.csv,2.78,571649263011.666,40.75,-76.75
1995-01-12 12:25,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501120701_199501130500.csv,2.559,14623970973626.14,43.25,-72.0
1995-01-16 00:52,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501152139_199501160600.csv,2.638,1237771350.389,46.75,-99.75
1995-01-17 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501162200_199501171800.csv,1.088,7900594.38,44.5,-92.5
1995-01-27 12:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501270800_199501280300.csv,2.946,7706249.115,41.0,-92.5
1995-01-28 04:35,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501271900_199501281500.csv,4.366,45986.039,39.25,-85.5
1995-01-29 08:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501282000_199501292328.csv,2.371,345828.124,37.25,-80.75
1995-01-30 10:22,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199501300127_199501301400.csv,0.96,79420461.991,36.0,-81.0
1995-02-04 18:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502041300_199502050400.csv,1.249,285266.344,41.25,-72.75
1995-02-10 09:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502100342_199502101400.csv,2.447,56457.096,34.75,-84.25
1995-02-13 16:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502131300_199502131800.csv,1.648,14366.895,32.5,-94.0
1995-02-14 14:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502140300_199502150600.csv,3.083,252560388.662,37.5,-96.0
1995-02-15 10:15,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502150131_199502151500.csv,2.428,376688670.448,39.75,-81.5
1995-02-15 22:46,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502151503_199502160440.csv,3.113,1660380.65,42.0,-75.75
1995-02-16 10:53,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502160859_199502161300.csv,4.153,126417.236,34.75,-98.5
1995-02-27 04:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502261800_199502271300.csv,4.286,314295383.2,41.5,-83.25
1995-02-28 01:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502271200_199502281200.csv,4.921,1971607718.529,41.75,-73.75
1995-02-28 04:30,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199502272300_199502281800.csv,4.774,179812.739,37.5,-101.5
1995-03-04 17:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503041030_199503042200.csv,2.503,107566.536,39.0,-97.25
1995-03-05 03:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503050300_199503051100.csv,1.757,5920.643,41.0,-92.5
1995-03-05 14:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503051100_199503051700.csv,2.204,164329.092,41.5,-84.75
1995-03-06 05:18,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503060141_199503061129.csv,3.975,517410274.345,44.75,-69.5
1995-03-07 04:09,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503060700_199503071323.csv,1.458,10663710348.467,36.5,-97.75
1995-03-07 04:00,Events_070522_eps=5_t=2.5_lon=mean-lat/1994/199503070000_199503071700.csv,2.492,7337129.332,42.5,-84.75
