station,start_time,zr_hours,label,duration,lon,lat
LEX,2016-02-15 05:46,0.13,0,0.0,-84.6058,38.0408
2DP,2016-02-15 07:35,0.25,0,0.0,-75.9,35.6667
DOV,2016-02-15 08:09,0.8,0,13.35,-75.46600000000001,39.1295
LHQ,2016-02-15 09:27,0.2,0,0.0,-82.6571,39.7556
RDU,2016-02-15 09:41,7.77,1,10.35,-78.7819,35.8922
IGX,2016-02-15 09:49,6.95,1,14.68,-79.0642,35.9333
RWI,2016-02-15 10:19,2.33,0,4.57,-77.8919,35.8562
VTA,2016-02-15 10:22,0.15,0,0.0,-82.4618,40.0247
MFD,2016-02-15 10:29,1.42,0,13.95,-82.52,40.82
PIT,2016-02-15 10:36,0.25,0,0.0,-80.2329,40.4915
GSO,2016-02-15 10:45,5.45,0,14.15,-79.9436,36.0975
HKY,2016-02-15 11:07,9.8,1,21.4,-81.3896,35.7412
FBG,2016-02-15 11:17,0.52,0,0.08,-78.9367,35.1318
GSB,2016-02-15 11:25,0.33,0,0.02,-77.9606,35.3394
OQT,2016-02-15 11:44,2.25,0,2.15,-84.2336,36.023
CLT,2016-02-15 11:56,5.28,0,13.93,-80.9543,35.2226
BLF,2016-02-15 12:10,1.5,0,4.38,-81.2077,37.2958
DAN,2016-02-15 12:12,8.08,1,20.68,-79.3361,36.5729
LOZ,2016-02-15 12:25,0.75,0,0.47,-84.07700000000001,37.086999999999996
ILN,2016-02-15 12:38,0.63,0,0.27,-83.8217,39.4203
UCP,2016-02-15 12:54,0.23,0,0.03,-80.4134,41.0253
NFE,2016-02-15 12:56,0.42,0,0.0,-76.1356,36.695
HFF,2016-02-15 13:01,1.55,0,2.92,-79.4974,35.0367
TRI,2016-02-15 13:26,1.23,0,1.75,-82.4074,36.4752
VPZ,2016-02-15 13:33,0.58,0,10.9,-87.0071,41.45399999999999
FAF,2016-02-15 13:47,2.22,0,2.18,-76.6088,37.1325
AKQ,2016-02-15 13:54,4.37,0,4.0,-77.0072,36.9839
LFI,2016-02-15 14:04,0.72,0,0.25,-76.3605,37.0828
OSU,2016-02-15 14:06,0.07,0,0.0,-83.08,40.08
PHF,2016-02-15 14:07,1.2,0,0.78,-76.493,37.1319
CYCK,2016-02-15 14:22,1.43,0,3.03,-82.0817,42.3062
YIP,2016-02-15 14:53,1.12,0,1.0,-83.5304,42.2379
SSC,2016-02-15 15:15,0.27,0,0.0,-80.47,33.97
GMU,2016-02-15 15:45,2.38,0,13.62,-82.3461,34.8461
AVL,2016-02-15 15:54,7.17,1,12.0,-82.5375,35.4319
BKW,2016-02-15 15:57,5.0,0,4.9,-81.1242,37.7873
INT,2016-02-15 16:27,6.65,1,13.72,-80.222,36.1337
CYZR,2016-02-15 16:35,0.42,0,0.7,-82.3073,42.9951
RIC,2016-02-15 16:38,4.1,0,9.27,-77.3234,37.5115
MEB,2016-02-15 17:18,0.13,0,0.0,-79.3658,34.7919
LYH,2016-02-15 17:34,9.73,1,19.33,-79.2067,37.3208
GYH,2016-02-15 17:47,1.0,0,0.0,-82.3764,34.7583
GSP,2016-02-15 17:48,2.17,0,11.67,-82.2239,34.8847
EQY,2016-02-15 17:53,5.52,0,10.07,-80.6206,35.0169
POB,2016-02-15 18:01,0.48,0,0.15,-79.0145,35.1709
OFP,2016-02-15 18:17,6.07,1,13.07,-77.4366,37.7089
NUI,2016-02-15 18:53,3.93,0,7.93,-76.4285,38.146
BUY,2016-02-15 19:49,3.25,0,6.75,-79.4749,36.0485
NYG,2016-02-15 19:56,5.27,0,12.88,-77.3053,38.5017
DCA,2016-02-15 19:56,7.2,1,10.93,-77.0346,38.8472
CHO,2016-02-15 20:09,10.62,1,14.73,-78.4529,38.1386
NAK,2016-02-15 20:34,3.65,0,8.33,-76.4891,38.9913
DAA,2016-02-15 20:36,4.7,0,11.95,-77.181,38.715
ADW,2016-02-15 20:41,4.1,0,7.77,-76.867,38.8108
BWI,2016-02-15 20:46,8.22,1,9.13,-76.6683,39.1754
IAD,2016-02-15 20:49,9.2,1,12.05,-77.4473,38.9348
UZA,2016-02-15 21:36,3.3,0,5.82,-81.0572,34.9878
JQF,2016-02-15 21:55,5.42,0,5.92,-80.7091,35.3878
MRB,2016-02-15 22:43,8.08,1,13.17,-77.9847,39.4019
ROA,2016-02-15 23:08,13.38,1,12.77,-79.9737,37.3172
GVL,2016-02-16 01:20,4.58,0,4.85,-83.8303,34.2719
AKH,2016-02-16 01:54,3.57,0,4.92,-81.1558,35.1967
CEU,2016-02-16 02:29,1.58,0,1.42,-82.8868,34.6719
AND,2016-02-16 02:54,1.48,0,1.48,-82.7094,34.4946
SGH,2016-02-16 06:49,1.78,0,1.62,-83.8402,39.8403
