station,start_time,zr_hours,label,duration,lon,lat
LSF,2005-01-29 01:44,8.02,1,9.52,-84.9913,32.3373
ANB,2005-01-29 01:53,9.82,1,10.88,-85.8581,33.5882
ATL,2005-01-29 02:33,16.97,1,23.3,-84.4418,33.6301
MGE,2005-01-29 02:39,11.55,1,15.27,-84.5163,33.9153
MCN,2005-01-29 02:53,12.03,1,15.0,-83.6492,32.6928
CHA,2005-01-29 03:05,9.65,1,12.13,-85.2038,35.0353
VPC,2005-01-29 03:41,12.25,1,20.05,-84.8487,34.1232
FFC,2005-01-29 04:11,11.17,1,15.32,-84.5669,33.3553
FTY,2005-01-29 04:53,11.55,1,18.0,-84.52,33.78
PDK,2005-01-29 05:37,10.82,1,16.95,-84.302,33.8756
CSV,2005-01-29 06:00,6.25,1,8.07,-85.085,35.9513
GVL,2005-01-29 07:09,10.75,1,16.73,-83.8303,34.2719
AHN,2005-01-29 08:02,13.82,1,19.07,-83.3264,33.9486
DNL,2005-01-29 09:38,8.5,1,9.25,-82.0382,33.4669
AND,2005-01-29 09:56,11.43,1,17.25,-82.7094,34.4946
TRI,2005-01-29 11:39,6.15,1,6.23,-82.4074,36.4752
GRD,2005-01-29 12:01,14.1,1,18.6,-82.16,34.25
CAE,2005-01-29 12:14,6.8,1,9.7,-81.1181,33.9419
LQK,2005-01-29 12:41,10.63,1,15.85,-82.7029,34.81
CEU,2005-01-29 12:41,10.63,1,15.85,-82.8868,34.6719
SSC,2005-01-29 13:10,6.28,1,6.75,-80.47,33.97
BKW,2005-01-29 13:51,11.53,1,12.0,-81.1242,37.7873
GMU,2005-01-29 15:39,9.72,1,14.23,-82.3461,34.8461
EQY,2005-01-29 15:53,13.0,1,16.0,-80.6206,35.0169
UZA,2005-01-29 16:11,6.35,1,14.72,-81.0572,34.9878
HKY,2005-01-29 17:53,11.0,1,11.0,-81.3896,35.7412
AVL,2005-01-29 17:54,8.0,1,9.0,-82.5375,35.4319
GSP,2005-01-29 18:53,9.17,1,10.0,-82.2239,34.8847
DAN,2005-01-29 20:35,6.93,1,12.35,-79.3361,36.5729
INT,2005-01-29 20:54,9.0,1,10.0,-80.222,36.1337
BUY,2005-01-29 20:54,7.0,1,12.0,-79.4749,36.0485
IGX,2005-01-29 20:56,6.0,1,13.0,-79.0642,35.9333
AKH,2005-01-29 21:54,7.0,1,8.0,-81.1558,35.1967
CKB,2005-01-29 22:53,6.8,1,7.0,-80.2281,39.2966
LYH,2005-01-29 22:54,7.43,1,10.0,-79.2067,37.3208
OFP,2005-01-29 23:08,12.65,1,13.62,-77.4366,37.7089
CHO,2005-01-29 23:17,6.55,1,8.6,-78.4529,38.1386
GSO,2005-01-29 23:54,7.0,1,7.0,-79.9436,36.0975
ROA,2005-01-30 01:13,11.25,1,11.68,-79.9737,37.3172
ADW,2005-01-30 01:55,6.62,1,8.0,-76.867,38.8108
NYG,2005-01-30 01:55,7.0,1,7.0,-77.3053,38.5017
WAL,2005-01-30 02:35,18.02,1,20.52,-75.4631,37.9406
SBY,2005-01-30 02:38,12.13,1,19.48,-75.5103,38.3405
BWI,2005-01-30 03:54,6.78,1,7.75,-76.6683,39.1754
GED,2005-01-30 04:07,12.6,1,13.92,-75.3589,38.6892
