station,start_time,zr_hours,label,duration,lon,lat
ROC,2019-01-23 08:30,4.25,0,4.17,-77.6767,43.1167
IAG,2019-01-23 10:25,0.5,0,0.47,-78.9462,43.1073
BFD,2019-01-23 11:00,4.67,0,5.33,-78.6401,41.8031
SYR,2019-01-23 11:19,4.77,0,4.68,-76.1063,43.1112
ITH,2019-01-23 11:30,4.98,0,8.33,-76.4584,42.49100000000001
FZY,2019-01-23 12:20,1.7,0,2.42,-76.3831,43.3504
DUJ,2019-01-23 12:25,2.1,0,3.58,-78.9,41.18
CYQA,2019-01-23 12:25,5.78,0,18.03,-79.3033,44.9747
RME,2019-01-23 12:50,4.8,0,8.67,-75.3953,43.2239
ALB,2019-01-23 13:20,0.7,0,4.92,-73.8036,42.7576
ELZ,2019-01-23 13:45,3.52,0,3.83,-77.99,42.11
FIG,2019-01-23 16:15,0.98,0,0.92,-78.4117,41.0467
AOO,2019-01-23 16:50,0.25,0,0.17,-78.32,40.2964
UNV,2019-01-23 17:07,1.38,0,0.77,-77.85,40.85
PEO,2019-01-23 17:10,0.83,0,0.75,-77.0529,42.6371
GTB,2019-01-23 17:46,0.73,0,1.52,-75.7195,44.0556
BGM,2019-01-23 18:00,2.5,0,2.5,-75.9797,42.2086
CYGK,2019-01-23 18:27,1.83,0,1.55,-76.5969,44.2253
GFL,2019-01-23 20:10,3.17,0,4.42,-73.6103,43.3412
GLR,2019-01-23 20:43,0.37,0,0.5,-84.7036,45.0135
MSS,2019-01-23 21:29,4.07,0,5.52,-74.8456,44.9358
SLK,2019-01-23 21:30,1.08,0,1.0,-74.2062,44.3853
IPT,2019-01-23 21:38,0.87,0,0.78,-76.9217,41.2433
CYZE,2019-01-23 22:08,0.45,0,0.37,-82.5678,45.8853
CYOW,2019-01-23 22:28,5.53,0,4.53,-75.6692,45.3225
CYND,2019-01-23 22:53,13.12,1,3.12,-75.5636,45.5217
MIE,2019-01-23 23:20,0.25,0,0.17,-85.3958,40.2425
CYSB,2019-01-23 23:21,0.78,0,0.65,-80.8016,46.6261
CYWA,2019-01-24 01:19,0.78,0,6.83,-77.3112,45.9476
LOU,2019-01-24 03:40,0.77,0,0.75,-85.6637,38.228
DAY,2019-01-24 03:45,1.35,0,1.33,-84.2186,39.9061
FTK,2019-01-24 03:57,0.35,0,0.0,-85.9721,37.9071
MGY,2019-01-24 05:00,0.67,0,0.58,-84.2249,39.589
MFD,2019-01-24 05:50,0.5,0,0.42,-82.52,40.82
ILN,2019-01-24 05:50,0.92,0,1.08,-83.8217,39.4203
FFT,2019-01-24 05:53,0.28,0,0.2,-84.9033,38.1847
MQY,2019-01-24 06:30,0.25,0,0.17,-86.5201,36.009
LEX,2019-01-24 06:30,0.67,0,0.58,-84.6058,38.0408
BJJ,2019-01-24 07:25,0.5,0,0.42,-81.8882,40.8748
CYHM,2019-01-24 08:00,0.17,0,0.0,-79.934,43.172
AKR,2019-01-24 08:02,0.55,0,0.47,-81.4669,41.0375
CAK,2019-01-24 08:05,0.75,0,0.67,-81.4422,40.9161
1M4,2019-01-24 08:10,0.5,0,0.42,-87.6004,34.2803
GKJ,2019-01-24 09:20,0.25,0,0.17,-80.2147,41.6265
PHD,2019-01-24 09:30,0.08,0,0.03,-81.4236,40.4719
EKQ,2019-01-24 09:45,0.25,0,0.18,-84.8561,36.8553
HLG,2019-01-24 12:09,0.18,0,0.1,-80.6463,40.175
ZZV,2019-01-24 14:55,0.25,0,0.17,-81.8921,39.9444
PKB,2019-01-24 18:45,0.08,0,0.0,-81.4392,39.3451
