station,start_time,zr_hours,label,duration,lon,lat
DEC,2016-12-16 23:37,9.13,1,23.3,-88.8657,39.8346
GUS,2016-12-17 02:32,9.8,1,28.68,-86.1521,40.6481
IND,2016-12-17 03:29,6.03,1,26.43,-86.3048,39.7084
FWA,2016-12-17 03:44,6.12,1,26.52,-85.1871,40.978
DAY,2016-12-17 04:00,10.8,1,29.33,-84.2186,39.9061
AOH,2016-12-17 04:35,6.88,1,27.67,-84.0267,40.7069
CMH,2016-12-17 04:43,8.98,1,29.7,-82.8808,39.9914
MNN,2016-12-17 05:20,6.48,1,28.0,-83.0635,40.6162
MFD,2016-12-17 06:52,11.93,1,26.05,-82.52,40.82
AOO,2016-12-17 09:00,6.15,1,8.33,-78.32,40.2964
LPR,2016-12-17 09:10,7.12,1,23.25,-82.1794,41.3461
BWI,2016-12-17 09:45,6.75,1,6.67,-76.6683,39.1754
FIG,2016-12-17 10:54,10.62,1,16.1,-78.4117,41.0467
