station,start_time,zr_hours,label,duration,lon,lat
ANJ,2017-03-26 07:45,7.67,1,9.08,-84.3684,46.4792
CYYB,2017-03-26 12:00,10.43,1,22.58,-79.4228,46.3636
CYSB,2017-03-26 12:12,12.22,1,25.8,-80.8016,46.6261
CYLD,2017-03-26 12:34,21.77,1,23.43,-83.3467,47.82
CYTS,2017-03-26 18:06,18.18,1,17.9,-81.3767,48.5697
CYOW,2017-03-26 18:16,7.1,1,15.73,-75.6692,45.3225
CYND,2017-03-26 18:32,14.68,1,17.47,-75.5636,45.5217
CYUY,2017-03-26 21:23,13.62,1,12.62,-78.8356,48.2061
CYVO,2017-03-26 21:56,8.58,1,13.07,-77.7867,48.0564
MWN,2017-03-27 02:51,9.97,1,12.12,-71.3035,44.2708
BML,2017-03-27 03:15,6.85,1,11.25,-71.1786,44.5761
AUG,2017-03-27 04:35,7.25,1,20.08,-69.8,44.32
CYRQ,2017-03-27 05:32,9.32,1,30.67,-72.6794,46.3528
