station,start_time,zr_hours,label,duration,lon,lat
CYTR,2016-01-16 02:00,5.42,0,10.0,-77.5281,44.1189
ORH,2016-01-16 06:44,4.3,0,5.73,-71.8757,42.2673
PWM,2016-01-16 07:00,1.67,0,1.85,-70.3044,43.6424
ALB,2016-01-16 07:27,4.03,0,3.4,-73.8036,42.7576
IZG,2016-01-16 07:34,0.33,0,0.0,-70.9479,43.9911
MHT,2016-01-16 08:35,5.2,0,4.3,-71.4358,42.9328
AFN,2016-01-16 08:52,3.77,0,3.67,-72.003,42.8051
PSM,2016-01-16 08:58,3.4,0,9.0,-70.8233,43.0779
CON,2016-01-16 09:04,1.78,0,3.22,-71.5011,43.1953
DAW,2016-01-16 09:09,5.37,0,8.92,-70.92,43.28
ASH,2016-01-16 09:23,1.53,0,1.47,-71.5148,42.7818
LWM,2016-01-16 10:02,0.83,0,0.0,-71.1234,42.7172
CYGK,2016-01-16 11:00,3.0,0,2.5,-76.5969,44.2253
ART,2016-01-16 11:06,1.67,0,1.65,-76.0262,43.9888
CYQI,2016-01-16 11:21,5.42,0,21.13,-66.0882,43.8308
LEB,2016-01-16 11:27,0.7,0,0.65,-72.3042,43.6261
AUG,2016-01-16 11:43,0.93,0,0.17,-69.8,44.32
BGR,2016-01-16 11:53,1.85,0,2.15,-68.8281,44.8074
GFL,2016-01-16 12:07,1.08,0,0.77,-73.6103,43.3412
IWI,2016-01-16 12:37,0.82,0,0.55,-69.7126,43.9614
CYHZ,2016-01-16 14:24,2.23,0,6.0,-63.5086,44.8808
CYZX,2016-01-16 15:12,0.2,0,0.0,-64.91199999999999,44.9846
JST,2016-01-16 16:54,2.53,0,3.38,-78.8339,40.3161
MSS,2016-01-16 17:04,0.58,0,0.23,-74.8456,44.9358
