station,start_time,zr_hours,label,duration,lon,lat
LBB,2015-12-27 02:53,1.27,0,1.0,-101.8228,33.6636
MAF,2015-12-27 03:49,1.23,0,11.33,-102.2075,31.9466
ODO,2015-12-27 03:53,1.18,0,9.65,-102.3867,31.9206
CDS,2015-12-27 04:25,0.45,0,4.67,-100.2881,34.4339
ICT,2015-12-27 05:30,1.93,0,4.38,-97.43,37.65
IAB,2015-12-27 05:40,8.32,1,27.3,-97.2673,37.623000000000005
FST,2015-12-27 05:45,4.57,0,4.77,-102.9167,30.9119
EMP,2015-12-27 06:17,7.68,1,28.23,-96.1897,38.3306
END,2015-12-27 07:13,6.07,1,21.7,-97.9165,36.3392
FOE,2015-12-27 07:27,3.45,0,38.73,-95.6636,38.9509
LTS,2015-12-27 07:27,23.68,1,26.93,-99.2667,34.6671
TOP,2015-12-27 07:53,0.7,0,0.0,-95.62,39.07
HBR,2015-12-27 08:47,2.63,0,4.38,-99.0514,34.9913
PWA,2015-12-27 09:53,4.62,0,20.0,-97.6471,35.5342
DYS,2015-12-27 10:23,8.83,1,25.58,-99.855,32.421
FDR,2015-12-27 10:32,154.62,1,10.05,-98.9839,34.3521
FSI,2015-12-27 10:36,9.83,1,22.37,-98.4033,34.6449
LAW,2015-12-27 11:53,3.23,0,22.78,-98.4166,34.5677
OKC,2015-12-27 14:13,9.77,1,20.92,-97.6006,35.3889
GOK,2015-12-27 14:19,7.58,1,26.83,-97.4156,35.8498
SWO,2015-12-27 15:01,9.3,1,26.87,-97.0857,36.1612
TIK,2015-12-27 15:54,4.48,0,24.08,-97.3866,35.4147
WLD,2015-12-27 16:54,4.28,0,26.0,-97.0369,37.1681
SJT,2015-12-27 19:51,1.0,0,0.95,-100.495,31.3517
LXT,2015-12-28 02:53,6.17,1,13.0,-94.3714,38.9597
IXD,2015-12-28 02:53,4.95,0,7.0,-94.8903,38.8309
OJC,2015-12-28 03:16,6.33,1,10.87,-94.7392,38.85
MKC,2015-12-28 03:43,5.5,0,16.18,-94.59299999999999,39.123000000000005
SPS,2015-12-28 03:47,1.97,0,10.08,-98.4928,33.9786
MCI,2015-12-28 04:25,2.3,0,14.1,-94.7139,39.2976
CSM,2015-12-28 04:50,1.05,0,0.05,-99.2005,35.3398
LWC,2015-12-28 04:52,4.28,0,13.0,-95.2115,39.0077
NFW,2015-12-28 08:14,0.47,0,0.27,-97.4365,32.781
