station,start_time,zr_hours,label,duration,lon,lat
TOP,1990-02-01 18:00,6.75,1,26.0,-95.62,39.07
FLV,1990-02-01 19:00,11.0,1,24.0,-94.9147,39.3683
MCI,1990-02-01 19:00,8.88,1,24.0,-94.7139,39.2976
LWD,1990-02-01 21:00,11.0,1,26.0,-93.9005,40.6306
MKC,1990-02-01 21:00,8.0,1,22.0,-94.59299999999999,39.123000000000005
FNB,1990-02-01 22:00,15.0,1,22.0,-95.59200000000001,40.0788
OJC,1990-02-01 22:00,16.0,1,22.0,-94.7392,38.85
OTM,1990-02-01 23:00,6.2,1,30.0,-92.4446,41.1008
BRL,1990-02-02 00:00,6.62,1,35.0,-91.1255,40.7729
DTW,1990-02-02 07:00,6.0,1,6.0,-83.33,42.23
