station,start_time,zr_hours,label,duration,lon,lat
MKO,2000-12-15 11:14,1.77,0,1.65,-95.3614,35.6567
BVO,2000-12-15 11:24,0.88,0,0.63,-96.0112,36.7625
PNC,2000-12-15 11:37,0.5,0,0.27,-97.1,36.73
RVS,2000-12-15 11:38,0.25,0,0.0,-95.9846,36.0396
CFV,2000-12-15 12:03,1.87,0,2.82,-95.5719,37.094
FYV,2000-12-15 12:25,1.47,0,0.47,-94.1701,36.0051
HOT,2000-12-15 12:28,0.17,0,0.0,-93.0962,34.478
SGF,2000-12-15 12:37,3.6,0,3.28,-93.3897,37.2397
CNU,2000-12-15 12:44,1.65,0,1.53,-95.4842,37.6703
ASG,2000-12-15 12:48,2.45,0,2.0,-94.1193,36.1764
XNA,2000-12-15 12:53,1.28,0,1.05,-94.307,36.282
PPF,2000-12-15 12:57,0.75,0,0.12,-95.5042,37.3278
HRO,2000-12-15 13:36,3.33,0,4.28,-93.1547,36.2615
RUE,2000-12-15 13:40,0.92,0,0.6,-93.0947,35.2578
JLN,2000-12-15 13:53,1.27,0,1.0,-94.4952,37.1522
TBN,2000-12-15 14:02,4.63,0,3.88,-92.1407,37.7416
BPK,2000-12-15 14:21,2.67,0,3.53,-92.47,36.37
IXD,2000-12-15 14:28,2.82,0,25.42,-94.8903,38.8309
LRF,2000-12-15 14:31,1.23,0,0.93,-92.1465,34.9168
LZK,2000-12-15 14:50,2.0,0,1.0,-92.2594,34.835
LIT,2000-12-15 14:53,1.0,0,0.0,-92.2357,34.7273
SRC,2000-12-15 15:01,1.22,0,0.98,-91.74,35.21
UNO,2000-12-15 15:04,2.23,0,3.05,-91.9027,36.8784
MHK,2000-12-15 15:06,0.6,0,0.0,-96.6778,39.1353
VIH,2000-12-15 15:28,5.73,0,28.42,-91.77,38.13
LWC,2000-12-15 15:44,2.62,0,22.95,-95.2115,39.0077
OJC,2000-12-15 15:53,4.68,0,24.0,-94.7392,38.85
MCI,2000-12-15 16:01,3.4,0,23.6,-94.7139,39.2976
POF,2000-12-15 16:05,2.22,0,4.12,-90.3249,36.7739
JBR,2000-12-15 16:20,2.5,0,2.87,-90.6464,35.8317
MKC,2000-12-15 16:22,0.72,0,0.53,-94.59299999999999,39.123000000000005
SUS,2000-12-15 16:26,5.47,0,4.47,-90.6558,38.6572
DMO,2000-12-15 16:27,2.48,0,25.47,-93.1759,38.7074
COU,2000-12-15 16:37,2.17,0,1.72,-92.2183,38.8169
JEF,2000-12-15 16:45,2.32,0,2.13,-92.1561,38.5912
STL,2000-12-15 16:59,4.22,0,3.9,-90.3734,38.7524
EMP,2000-12-15 17:09,0.53,0,0.33,-96.1897,38.3306
BLV,2000-12-15 17:16,3.98,0,5.45,-89.8352,38.5452
ALN,2000-12-15 17:25,2.33,0,1.33,-90.046,38.8899
TOP,2000-12-15 17:33,2.22,0,19.52,-95.62,39.07
MDH,2000-12-15 17:40,0.7,0,2.42,-89.25,37.78
CPS,2000-12-15 17:43,3.33,0,3.17,-90.1562,38.5707
SET,2000-12-15 18:06,2.23,0,3.8,-90.43,38.93
IRK,2000-12-15 18:19,5.97,0,9.6,-92.5433,40.0972
CGI,2000-12-15 18:39,1.03,0,0.88,-89.5708,37.2253
SPI,2000-12-15 19:02,6.22,1,6.87,-89.6839,39.8447
UIN,2000-12-15 19:06,4.5,0,6.8,-91.1946,39.9428
CEY,2000-12-15 19:11,0.7,0,1.2,-88.3728,36.6646
PAH,2000-12-15 19:11,0.7,0,1.2,-88.7744,37.0563
LWV,2000-12-15 19:53,1.48,0,17.0,-87.6055,38.7643
DEC,2000-12-15 19:54,0.77,0,3.4,-88.8657,39.8346
HUF,2000-12-15 20:05,2.67,0,14.8,-87.3076,39.4515
BRL,2000-12-15 20:10,7.47,1,14.18,-91.1255,40.7729
BMG,2000-12-15 20:18,1.6,0,12.32,-86.6167,39.146
BMI,2000-12-15 20:23,4.37,0,4.37,-88.9159,40.4771
CMI,2000-12-15 20:53,1.37,0,3.0,-88.2778,40.0388
IND,2000-12-15 21:07,1.48,0,0.8,-86.3048,39.7084
EYE,2000-12-15 21:14,1.45,0,1.12,-86.2958,39.825
PIA,2000-12-15 21:38,6.68,1,6.27,-89.6839,40.6675
LAF,2000-12-15 21:46,2.93,0,3.13,-86.9333,40.4148
GUS,2000-12-15 22:17,1.17,0,0.63,-86.1521,40.6481
AID,2000-12-15 23:00,0.75,0,0.0,-85.613,40.1086
MIE,2000-12-15 23:06,0.93,0,0.78,-85.3958,40.2425
VPZ,2000-12-15 23:15,1.28,0,2.63,-87.0071,41.45399999999999
SBN,2000-12-16 00:03,2.48,0,2.12,-86.3164,41.7072
ARR,2000-12-16 00:20,2.55,0,1.55,-88.48,41.77
GSH,2000-12-16 00:29,1.15,0,1.4,-85.7922,41.5272
DPA,2000-12-16 00:45,3.9,0,5.13,-88.2486,41.9078
ORD,2000-12-16 00:49,4.8,0,5.12,-87.9319,41.9875
MDW,2000-12-16 00:53,3.57,0,5.0,-87.7524,41.786
ENW,2000-12-16 01:06,3.02,0,4.78,-87.9381,42.595
AZO,2000-12-16 01:09,2.57,0,2.6,-85.5519,42.2347
DBQ,2000-12-16 01:11,3.27,0,4.45,-90.7091,42.3984
PWK,2000-12-16 01:11,2.52,0,4.7,-87.9047,42.1208
UGN,2000-12-16 01:21,2.53,0,4.57,-87.8679,42.4222
BTL,2000-12-16 01:22,2.08,0,9.52,-85.2515,42.3073
RAC,2000-12-16 01:25,1.53,0,1.92,-87.8136,42.7611
MWC,2000-12-16 01:45,11.0,1,1.0,-88.0344,43.1104
LAN,2000-12-16 01:48,1.08,0,4.12,-84.58,42.78
EKM,2000-12-16 01:49,10.02,1,1.02,-86.0,41.72
BEH,2000-12-16 01:53,0.88,0,0.0,-86.4285,42.1286
RFD,2000-12-16 01:54,10.13,1,11.0,-89.09299999999999,42.1927
BIV,2000-12-16 02:07,1.53,0,8.5,-86.0967,42.7461
GRR,2000-12-16 02:14,4.15,0,10.7,-85.52,42.88
MKG,2000-12-16 02:55,6.78,1,11.43,-86.2367,43.1711
MSN,2000-12-16 03:13,3.82,0,4.67,-89.3453,43.1406
