station,start_time,zr_hours,label,duration,lon,lat
RWI,2001-02-22 13:53,5.0,0,4.0,-77.8919,35.8562
FBG,2001-02-22 13:55,3.0,0,2.0,-78.9367,35.1318
POB,2001-02-22 13:55,3.0,0,2.0,-79.0145,35.1709
HFF,2001-02-22 14:30,1.08,0,0.42,-79.4974,35.0367
RDU,2001-02-22 14:51,3.0,0,2.0,-78.7819,35.8922
FAY,2001-02-22 14:53,2.0,0,1.0,-78.8803,34.9912
GSB,2001-02-22 14:55,2.0,0,1.0,-77.9606,35.3394
IGX,2001-02-22 14:56,2.0,0,1.0,-79.0642,35.9333
INT,2001-02-22 15:54,2.0,0,1.0,-80.222,36.1337
BUY,2001-02-22 15:54,2.0,0,1.0,-79.4749,36.0485
DAN,2001-02-22 16:03,0.2,0,0.0,-79.3361,36.5729
RZZ,2001-02-22 16:54,4.0,0,6.0,-77.71,36.44
