station,start_time,zr_hours,label,duration,lon,lat
MGY,2002-03-26 03:26,7.08,1,7.25,-84.2249,39.589
HAO,2002-03-26 03:31,4.53,0,5.37,-84.5219,39.3638
ILN,2002-03-26 03:32,5.67,0,8.37,-83.8217,39.4203
FFO,2002-03-26 03:35,10.75,1,11.33,-84.0483,39.8261
CMH,2002-03-26 04:51,3.62,0,5.18,-82.8808,39.9914
LHQ,2002-03-26 05:41,2.2,0,1.92,-82.6571,39.7556
MNN,2002-03-26 06:03,3.23,0,2.83,-83.0635,40.6162
FDY,2002-03-26 06:15,7.75,1,12.33,-83.6686,41.0136
CLE,2002-03-26 06:51,7.98,1,9.0,-81.8528,41.405
LPR,2002-03-26 06:53,4.62,0,13.8,-82.1794,41.3461
BKL,2002-03-26 07:19,2.6,0,5.95,-81.6833,41.5175
PHD,2002-03-26 07:41,1.88,0,1.75,-81.4236,40.4719
HZY,2002-03-26 08:53,2.55,0,2.0,-80.6955,41.778
GKJ,2002-03-26 09:09,1.1,0,0.93,-80.2147,41.6265
ERI,2002-03-26 10:10,1.37,0,0.68,-80.18,42.08
