station,start_time,zr_hours,label,duration,lon,lat
JST,1997-11-13 21:50,8.43,1,33.95,-78.8339,40.3161
DAY,1997-11-13 23:17,6.73,1,9.57,-84.2186,39.9061
PIT,1997-11-13 23:28,6.62,1,7.38,-80.2329,40.4915
UNV,1997-11-14 00:49,6.22,1,15.98,-77.85,40.85
PSB,1997-11-14 00:49,6.22,1,15.98,-78.0873,40.8844
CAK,1997-11-14 01:51,7.82,1,9.0,-81.4422,40.9161
YNG,1997-11-14 02:51,6.0,1,11.0,-80.6739,41.2544
ABE,1997-11-14 05:51,15.05,1,18.0,-75.4492,40.6508
BDR,1997-11-14 06:03,8.15,1,15.27,-73.1289,41.1583
PVD,1997-11-14 07:51,12.92,1,18.5,-71.4325,41.7219
IJD,1997-11-14 08:01,8.22,1,17.85,-72.1836,41.7419
ELM,1997-11-14 10:47,6.05,1,8.05,-76.8994,42.1571
SWF,1997-11-14 16:45,6.08,1,6.08,-74.1048,41.5041
