station,start_time,zr_hours,label,duration,lon,lat
SLK,2018-01-22 21:09,3.27,0,3.77,-74.2062,44.3853
MSS,2018-01-22 22:25,6.82,1,32.92,-74.8456,44.9358
VSF,2018-01-22 22:25,4.45,0,16.08,-72.5173,43.3436
MPV,2018-01-22 22:30,4.8,0,15.08,-72.5623,44.2035
PBG,2018-01-22 22:33,3.12,0,5.87,-73.4624,44.6382
BTV,2018-01-22 22:54,4.83,0,5.02,-73.15,44.47
ORH,2018-01-22 22:55,7.08,1,20.0,-71.8757,42.2673
ASH,2018-01-22 23:15,7.83,1,21.25,-71.5148,42.7818
DAW,2018-01-22 23:51,5.53,0,18.82,-70.92,43.28
LEB,2018-01-22 23:53,3.55,0,14.95,-72.3042,43.6261
FIT,2018-01-23 00:10,5.38,0,16.92,-71.7558,42.5519
HIE,2018-01-23 00:45,1.98,0,3.5,-71.5522,44.3659
CON,2018-01-23 01:10,5.85,0,18.25,-71.5011,43.1953
MHT,2018-01-23 01:35,7.3,1,16.0,-71.4358,42.9328
