station,start_time,zr_hours,label,duration,lon,lat
BVI,2005-02-21 01:47,10.0,1,0.0,-80.3914,40.7725
HZY,2005-02-21 03:06,1.18,0,1.02,-80.6955,41.778
THV,2005-02-21 03:15,3.12,0,4.63,-76.873,39.917
HGR,2005-02-21 03:15,2.87,0,2.63,-77.7297,39.7078
GKJ,2005-02-21 03:19,2.8,0,2.83,-80.2147,41.6265
ERI,2005-02-21 03:44,0.33,0,0.12,-80.18,42.08
AOO,2005-02-21 03:46,5.83,0,5.12,-78.32,40.2964
DUJ,2005-02-21 04:33,5.3,0,5.63,-78.9,41.18
FIG,2005-02-21 05:31,7.65,1,8.38,-78.4117,41.0467
BFD,2005-02-21 05:53,2.47,0,4.0,-78.6401,41.8031
