station,start_time,zr_hours,label,duration,lon,lat
HWV,2005-01-06 08:56,5.0,0,4.0,-72.8689,40.8217
FWN,2005-01-06 09:53,6.25,1,10.0,-74.623,41.2002
BDR,2005-01-06 09:54,5.75,0,6.0,-73.1289,41.1583
MGJ,2005-01-06 10:54,6.0,1,9.0,-74.265,41.5092
DXR,2005-01-06 11:13,10.72,1,10.67,-73.48,41.37
HVN,2005-01-06 11:25,3.92,0,5.47,-72.8868,41.2638
SWF,2005-01-06 11:45,2.0,0,1.0,-74.1048,41.5041
GON,2005-01-06 12:56,2.23,0,3.0,-72.05,41.33
WST,2005-01-06 13:17,2.38,0,1.6,-71.7989,41.3497
UUU,2005-01-06 13:46,1.52,0,1.38,-71.2815,41.5324
HTO,2005-01-06 13:50,2.0,0,1.02,-72.25,40.96
HFD,2005-01-06 13:53,5.43,0,7.22,-72.6494,41.7367
OQU,2005-01-06 13:59,2.85,0,0.88,-71.4121,41.5971
IJD,2005-01-06 14:07,3.52,0,3.75,-72.1836,41.7419
PVD,2005-01-06 14:07,2.18,0,2.73,-71.4325,41.7219
BDL,2005-01-06 14:11,8.08,1,8.67,-72.6825,41.9381
MMK,2005-01-06 14:27,5.32,0,6.67,-72.83,41.51
POU,2005-01-06 14:53,7.0,1,7.0,-73.8842,41.6266
EWB,2005-01-06 14:53,2.0,0,1.0,-70.9583,41.6764
PYM,2005-01-06 15:52,8.0,1,8.0,-70.7288,41.909
CEF,2005-01-06 15:55,7.0,1,6.0,-72.5348,42.193999999999996
BAF,2005-01-06 16:53,7.0,1,7.0,-72.7161,42.1578
