station,start_time,zr_hours,label,duration,lon,lat
FWA,1995-02-26 22:00,8.08,1,15.0,-85.1871,40.978
JST,1995-02-26 23:43,6.28,1,11.28,-78.8339,40.3161
SBN,1995-02-27 01:00,12.87,1,29.0,-86.3164,41.7072
RFD,1995-02-27 01:00,6.0,1,18.0,-89.09299999999999,42.1927
DAA,1995-02-27 01:21,6.07,1,12.65,-77.181,38.715
MDT,1995-02-27 03:39,10.12,1,25.35,-76.7633,40.1936
GRR,1995-02-27 05:00,7.48,1,9.0,-85.52,42.88
LAN,1995-02-27 05:00,10.47,1,12.0,-84.58,42.78
ERI,1995-02-27 06:28,9.03,1,30.53,-80.18,42.08
BGM,1995-02-27 09:00,14.03,1,27.0,-75.9797,42.2086
HPN,1995-02-27 16:00,6.87,1,22.0,-73.7075,41.0669
ABE,1995-02-27 16:00,9.93,1,19.0,-75.4492,40.6508
BOS,1995-02-27 22:00,7.37,1,20.0,-71.0097,42.3606
GFL,1995-02-27 23:00,10.15,1,19.0,-73.6103,43.3412
LEB,1995-02-28 01:00,6.0,1,17.0,-72.3042,43.6261
DDC,1995-02-28 01:00,6.98,1,9.0,-99.9654,37.7631
PSM,1995-02-28 02:00,15.0,1,21.37,-70.8233,43.0779
CEF,1995-02-28 04:00,7.03,1,11.0,-72.5348,42.193999999999996
PWM,1995-02-28 04:12,17.87,1,18.8,-70.3044,43.6424
PVD,1995-02-28 05:11,10.82,1,10.82,-71.4325,41.7219
BDL,1995-02-28 05:35,8.42,1,8.42,-72.6825,41.9381
