station,start_time,zr_hours,label,duration,lon,lat
DDC,1995-02-13 15:00,9.08,1,25.0,-99.9654,37.7631
GLD,1995-02-14 03:00,6.5,1,8.0,-101.6933,39.3672
CBK,1995-02-14 03:00,8.0,1,8.0,-101.0466,39.4274
SYF,1995-02-14 03:00,8.0,1,8.0,-101.7959,39.7611
LNK,1995-02-14 13:00,6.38,1,19.75,-96.7647,40.8478
GRI,1995-02-14 14:00,7.03,1,17.0,-98.3096,40.9675
HRO,1995-02-14 14:00,8.32,1,9.0,-93.1547,36.2615
BKW,1995-02-15 07:25,6.58,1,6.58,-81.1242,37.7873
ROA,1995-02-15 08:05,10.92,1,11.18,-79.9737,37.3172
ABE,1995-02-15 21:31,7.48,1,7.48,-75.4492,40.6508
FSI,1995-02-16 10:47,8.22,1,8.22,-98.4033,34.6449
