station,start_time,zr_hours,label,duration,lon,lat
IND,2005-01-08 01:44,1.9,0,2.7,-86.3048,39.7084
JST,2005-01-08 01:54,1.27,0,1.0,-78.8339,40.3161
AOO,2005-01-08 02:18,2.9,0,2.58,-78.32,40.2964
YNG,2005-01-08 05:11,2.17,0,1.98,-80.6739,41.2544
DUJ,2005-01-08 05:32,6.23,1,5.83,-78.9,41.18
ABE,2005-01-08 05:38,11.08,1,11.22,-75.4492,40.6508
LGA,2005-01-08 05:51,1.0,0,0.0,-73.8803,40.7794
FWN,2005-01-08 06:32,5.95,0,8.7,-74.623,41.2002
MPO,2005-01-08 06:35,11.98,1,11.3,-75.3794,41.1389
FIG,2005-01-08 06:47,5.35,0,5.6,-78.4117,41.0467
BFD,2005-01-08 07:46,6.8,1,7.87,-78.6401,41.8031
MFD,2005-01-08 08:36,1.12,0,0.27,-82.52,40.82
IPT,2005-01-08 08:54,2.62,0,2.0,-76.9217,41.2433
ELZ,2005-01-08 08:56,7.0,1,7.0,-77.99,42.11
LPR,2005-01-08 09:05,0.33,0,0.0,-82.1794,41.3461
MGJ,2005-01-08 09:54,5.0,0,5.0,-74.265,41.5092
GKJ,2005-01-08 10:03,1.37,0,1.83,-80.2147,41.6265
HFD,2005-01-08 10:16,2.27,0,6.62,-72.6494,41.7367
HZY,2005-01-08 10:19,0.43,0,0.0,-80.6955,41.778
DXR,2005-01-08 10:30,8.53,1,8.92,-73.48,41.37
HVN,2005-01-08 10:36,0.5,0,0.28,-72.8868,41.2638
ELM,2005-01-08 10:53,3.0,0,2.0,-76.8994,42.1571
POU,2005-01-08 10:53,3.0,0,2.0,-73.8842,41.6266
MMK,2005-01-08 10:53,0.45,0,0.0,-72.83,41.51
BDL,2005-01-08 11:00,9.32,1,9.85,-72.6825,41.9381
IJD,2005-01-08 11:13,3.75,0,4.8,-72.1836,41.7419
BAF,2005-01-08 12:53,7.0,1,8.0,-72.7161,42.1578
ITH,2005-01-08 12:56,3.0,0,2.0,-76.4584,42.49100000000001
CEF,2005-01-08 13:55,4.0,0,5.0,-72.5348,42.193999999999996
ORH,2005-01-08 17:54,2.0,0,2.0,-71.8757,42.2673
BED,2005-01-08 19:56,1.0,0,0.0,-71.289,42.47
BOS,2005-01-08 20:54,3.0,0,2.0,-71.0097,42.3606
OWD,2005-01-08 22:53,1.0,0,0.0,-71.1733,42.1912
