station,start_time,zr_hours,label,duration,lon,lat
AFW,2001-11-27 22:53,6.0,1,21.0,-97.3179,32.9716
MKO,2001-11-28 01:28,10.18,1,43.42,-95.3614,35.6567
MLC,2001-11-28 01:41,15.8,1,41.53,-95.7831,34.8822
FYV,2001-11-28 02:44,20.4,1,44.15,-94.1701,36.0051
ASG,2001-11-28 02:48,12.92,1,23.0,-94.1193,36.1764
XNA,2001-11-28 02:53,18.43,1,44.47,-94.307,36.282
HRO,2001-11-28 03:53,16.0,1,29.0,-93.1547,36.2615
TKI,2001-11-28 12:53,8.0,1,21.0,-96.59,33.18
MSS,2001-11-29 11:53,11.0,1,12.0,-74.8456,44.9358
AUG,2001-11-29 19:06,6.82,1,7.08,-69.8,44.32
CAR,2001-11-30 06:54,7.82,1,21.8,-68.02,46.87
FVE,2001-11-30 20:09,9.92,1,10.07,-68.3127,47.2855
