station,start_time,zr_hours,label,duration,lon,lat
DTO,2022-02-23 10:45,7.72,1,27.67,-97.2006,33.205
TKI,2022-02-23 11:00,6.27,1,29.0,-96.59,33.18
RBD,2022-02-23 13:25,9.77,1,26.92,-96.87,32.68
TRL,2022-02-23 13:35,6.47,1,28.5,-96.27,32.71
CRS,2022-02-23 14:20,8.4,1,28.88,-96.4,32.03
HOT,2022-02-23 14:30,6.77,1,29.83,-93.0962,34.478
LIT,2022-02-23 15:34,14.15,1,31.02,-92.2357,34.7273
NFW,2022-02-23 19:15,40.62,1,0.22,-97.4365,32.781
RUE,2022-02-23 19:25,7.1,1,24.83,-93.0947,35.2578
POF,2022-02-23 19:45,7.52,1,29.5,-90.3249,36.7739
FSM,2022-02-23 19:50,14.4,1,22.25,-94.3674,35.3366
HKA,2022-02-23 19:55,12.42,1,31.5,-89.83,35.94
BYH,2022-02-23 19:59,18.85,1,0.0,-89.9439,35.9643
JBR,2022-02-23 20:00,12.33,1,29.33,-90.6464,35.8317
MKL,2022-02-23 22:00,7.67,1,12.5,-88.9167,35.5931
MWA,2022-02-23 22:45,6.17,1,23.0,-89.0111,37.755
SAT,2022-02-23 23:55,10.65,1,15.5,-98.4698,29.5337
MLC,2022-02-24 05:15,6.13,1,11.42,-95.7831,34.8822
