station,start_time,zr_hours,label,duration,lon,lat
PSB,1985-11-16 03:49,2.18,0,9.18,-78.0873,40.8844
UNV,1985-11-16 03:49,2.18,0,9.18,-77.85,40.85
BFD,1985-11-16 08:00,8.1,1,8.0,-78.6401,41.8031
IPT,1985-11-16 09:20,3.08,0,3.67,-76.9217,41.2433
AVP,1985-11-16 11:34,5.43,0,4.43,-75.7227,41.3335
ELM,1985-11-16 13:00,3.5,0,3.0,-76.8994,42.1571
HTL,1985-11-16 13:00,0.33,0,0.0,-84.6711,44.3598
ABE,1985-11-16 13:38,2.83,0,4.37,-75.4492,40.6508
IAG,1985-11-16 14:00,3.0,0,2.0,-78.9462,43.1073
BUF,1985-11-16 14:00,1.93,0,1.0,-78.7358,42.9408
BGM,1985-11-16 15:00,4.68,0,6.0,-75.9797,42.2086
ITH,1985-11-16 16:00,3.0,0,2.0,-76.4584,42.49100000000001
TEB,1985-11-16 16:00,0.22,0,0.0,-74.0562,40.859
SYR,1985-11-16 17:00,5.0,0,6.0,-76.1063,43.1112
RME,1985-11-16 18:00,4.32,0,6.0,-75.3953,43.2239
UCA,1985-11-16 18:00,6.0,1,6.0,-75.3839,43.1451
MSV,1985-11-16 20:00,2.0,0,1.0,-74.795,41.7016
ART,1985-11-16 20:00,1.0,0,0.0,-76.0262,43.9888
SWF,1985-11-16 21:00,2.0,0,0.0,-74.1048,41.5041
POU,1985-11-16 21:00,0.45,0,0.0,-73.8842,41.6266
