station,start_time,zr_hours,label,duration,lon,lat
IRK,2002-03-09 11:42,0.92,0,0.22,-92.5433,40.0972
OTM,2002-03-09 11:53,1.0,0,0.0,-92.4446,41.1008
ALO,2002-03-09 11:54,1.0,0,0.0,-92.4013,42.5544
CID,2002-03-09 12:52,1.0,0,0.0,-91.7246,41.8829
BRL,2002-03-09 12:53,2.0,0,1.0,-91.1255,40.7729
UIN,2002-03-09 12:54,1.38,0,1.12,-91.1946,39.9428
DBQ,2002-03-09 12:55,2.0,0,1.0,-90.7091,42.3984
VIH,2002-03-09 13:00,0.55,0,0.43,-91.77,38.13
MLI,2002-03-09 13:09,1.43,0,0.87,-90.5075,41.4485
DVN,2002-03-09 13:54,1.0,0,0.0,-90.5948,41.6133
