station,start_time,zr_hours,label,duration,lon,lat
IAD,2021-01-25 23:05,7.68,1,11.67,-77.4473,38.9348
DCA,2021-01-25 23:50,2.2,0,6.83,-77.0346,38.8472
DAA,2021-01-26 00:56,0.18,0,0.0,-77.181,38.715
JST,2021-01-26 02:35,6.37,1,15.0,-78.8339,40.3161
GED,2021-01-26 03:35,0.17,0,0.08,-75.3589,38.6892
MRB,2021-01-26 03:35,1.67,0,2.75,-77.9847,39.4019
HGR,2021-01-26 04:46,2.8,0,8.65,-77.7297,39.7078
RSP,2021-01-26 05:23,1.85,0,8.2,-77.468,39.645
YNG,2021-01-26 05:50,4.18,0,24.58,-80.6739,41.2544
CAK,2021-01-26 08:55,1.33,0,1.25,-81.4422,40.9161
BJJ,2021-01-26 09:00,1.15,0,1.62,-81.8882,40.8748
TDZ,2021-01-26 09:33,0.88,0,1.03,-83.4764,41.5631
AOO,2021-01-26 09:35,1.37,0,4.92,-78.32,40.2964
NAK,2021-01-26 10:04,0.32,0,1.03,-76.4891,38.9913
GKJ,2021-01-26 10:45,2.37,0,2.58,-80.2147,41.6265
DUJ,2021-01-26 10:45,2.02,0,6.13,-78.9,41.18
UNV,2021-01-26 10:53,3.0,0,2.0,-77.85,40.85
CYCK,2021-01-26 11:08,2.2,0,2.63,-82.0817,42.3062
FIG,2021-01-26 11:35,3.87,0,6.25,-78.4117,41.0467
JXN,2021-01-26 11:35,1.0,0,7.5,-84.4594,42.2598
PIT,2021-01-26 11:51,1.15,0,1.07,-80.2329,40.4915
THV,2021-01-26 12:15,1.95,0,3.08,-76.873,39.917
ADG,2021-01-26 12:22,0.12,0,0.05,-84.0773,41.8677
BWI,2021-01-26 12:27,0.63,0,0.55,-76.6683,39.1754
YIP,2021-01-26 12:28,1.55,0,1.87,-83.5304,42.2379
DET,2021-01-26 12:45,0.75,0,0.67,-83.0099,42.4092
ARB,2021-01-26 12:55,0.05,0,0.02,-83.7397,42.224
SEG,2021-01-26 13:16,1.27,0,6.4,-76.8639,40.8206
CYQG,2021-01-26 13:18,2.32,0,7.25,-82.9604,42.266000000000005
DTW,2021-01-26 13:20,1.17,0,1.08,-83.33,42.23
DKK,2021-01-26 13:45,1.4,0,16.0,-79.27199999999999,42.4933
RDG,2021-01-26 13:54,1.3,0,2.85,-75.9652,40.3785
BFD,2021-01-26 13:55,2.47,0,16.5,-78.6401,41.8031
BUF,2021-01-26 14:07,0.72,0,0.55,-78.7358,42.9408
DSV,2021-01-26 14:10,0.83,0,16.05,-77.71300000000001,42.5709
LNS,2021-01-26 14:35,1.5,0,2.25,-76.2944,40.1203
CXY,2021-01-26 14:48,0.78,0,0.7,-76.8515,40.2171
MDT,2021-01-26 14:49,0.48,0,0.43,-76.7633,40.1936
APG,2021-01-26 14:59,1.03,0,0.1,-76.1688,39.4662
PTW,2021-01-26 15:25,1.88,0,2.0,-75.5572,40.2383
MUI,2021-01-26 15:30,0.6,0,15.43,-76.5693,40.4348
ABE,2021-01-26 15:55,8.27,1,9.58,-75.4492,40.6508
ELZ,2021-01-26 17:13,0.45,0,0.37,-77.99,42.11
IPT,2021-01-26 17:50,0.87,0,1.33,-76.9217,41.2433
SMQ,2021-01-26 19:15,0.83,0,2.33,-74.6694,40.6239
MPO,2021-01-26 19:20,1.65,0,4.33,-75.3794,41.1389
DYL,2021-01-26 19:20,1.9,0,3.17,-75.1223,40.333
CDW,2021-01-26 19:50,0.93,0,4.17,-74.2831,40.8764
BDR,2021-01-26 22:34,0.07,0,0.02,-73.1289,41.1583
CYTZ,2021-01-27 00:03,0.52,0,0.5,-79.395,43.6286
CYPQ,2021-01-27 00:31,0.33,0,0.32,-78.3633,44.23
ROC,2021-01-27 00:48,0.95,0,0.87,-77.6767,43.1167
CYTR,2021-01-27 02:00,0.75,0,0.0,-77.5281,44.1189
IAG,2021-01-27 04:25,0.33,0,0.25,-78.9462,43.1073
