station,start_time,zr_hours,label,duration,lon,lat
HIE,2019-12-27 07:35,3.1,0,8.83,-71.5522,44.3659
MWN,2019-12-27 08:57,5.93,0,7.83,-71.3035,44.2708
IZG,2019-12-27 09:14,0.6,0,3.68,-70.9479,43.9911
AFN,2019-12-27 09:15,0.42,0,3.17,-72.003,42.8051
CON,2019-12-27 09:30,0.5,0,0.42,-71.5011,43.1953
MHT,2019-12-27 09:34,0.67,0,0.6,-71.4358,42.9328
CYSC,2019-12-27 09:42,0.53,0,0.52,-71.6914,45.4386
PWM,2019-12-27 10:51,0.68,0,0.82,-70.3044,43.6424
DAW,2019-12-27 11:15,0.25,0,0.17,-70.92,43.28
BML,2019-12-27 12:14,3.4,0,7.43,-71.1786,44.5761
