station,start_time,zr_hours,label,duration,lon,lat
FTK,2018-11-14 22:02,10.1,1,10.97,-85.9721,37.9071
SDF,2018-11-14 23:09,7.85,1,8.85,-85.736,38.1744
FFT,2018-11-15 00:10,7.05,1,10.0,-84.9033,38.1847
CVG,2018-11-15 01:31,9.25,1,9.23,-84.6717,39.0431
LOU,2018-11-15 02:45,6.55,1,18.0,-85.6637,38.228
BMG,2018-11-15 03:05,6.33,1,7.08,-86.6167,39.146
IND,2018-11-15 03:40,7.87,1,8.0,-86.3048,39.7084
GEZ,2018-11-15 03:50,8.02,1,8.17,-85.8048,39.5831
MGY,2018-11-15 04:20,8.67,1,8.83,-84.2249,39.589
EYE,2018-11-15 04:20,6.72,1,7.5,-86.2958,39.825
BLF,2018-11-15 04:25,10.05,1,13.5,-81.2077,37.2958
DAY,2018-11-15 04:35,8.23,1,8.17,-84.2186,39.9061
ILN,2018-11-15 05:15,7.13,1,7.5,-83.8217,39.4203
FFO,2018-11-15 05:32,7.9,1,7.4,-84.0483,39.8261
MIE,2018-11-15 06:00,6.38,1,6.83,-85.3958,40.2425
BKW,2018-11-15 06:25,6.45,1,7.5,-81.1242,37.7873
CMH,2018-11-15 07:12,6.9,1,28.38,-82.8808,39.9914
FWA,2018-11-15 07:30,7.9,1,7.83,-85.1871,40.978
PIT,2018-11-15 09:50,12.55,1,12.5,-80.2329,40.4915
CHO,2018-11-15 09:55,6.67,1,6.58,-78.4529,38.1386
YNG,2018-11-15 11:50,9.63,1,10.67,-80.6739,41.2544
AGC,2018-11-15 12:45,8.17,1,8.13,-79.9217,40.3547
