station,start_time,zr_hours,label,duration,lon,lat
LYH,2019-02-20 09:35,6.87,1,15.08,-79.2067,37.3208
ROA,2019-02-20 12:50,7.17,1,11.42,-79.9737,37.3172
CHO,2019-02-20 13:43,8.08,1,14.53,-78.4529,38.1386
FIG,2019-02-20 17:15,8.57,1,12.67,-78.4117,41.0467
RSP,2019-02-20 17:37,10.22,1,10.28,-77.468,39.645
BFD,2019-02-20 17:55,7.28,1,11.0,-78.6401,41.8031
THV,2019-02-20 18:30,7.18,1,10.17,-76.873,39.917
CXY,2019-02-20 18:58,7.4,1,9.87,-76.8515,40.2171
LNS,2019-02-20 19:15,6.17,1,9.83,-76.2944,40.1203
ILG,2019-02-20 19:40,6.1,1,6.42,-75.6008,39.6728
SEG,2019-02-20 20:05,6.18,1,8.42,-76.8639,40.8206
PTW,2019-02-20 20:10,7.47,1,7.67,-75.5572,40.2383
RDG,2019-02-20 20:52,8.18,1,8.47,-75.9652,40.3785
ABE,2019-02-20 22:20,7.18,1,7.83,-75.4492,40.6508
MPO,2019-02-20 22:30,7.93,1,8.0,-75.3794,41.1389
SMQ,2019-02-20 22:35,6.33,1,6.3,-74.6694,40.6239
MGJ,2019-02-20 23:43,8.03,1,7.95,-74.265,41.5092
HFD,2019-02-21 01:25,6.73,1,8.0,-72.6494,41.7367
CYSN,2019-02-21 01:28,10.53,1,0.53,-79.1717,43.1917
